<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
BUX1112,0,20101220,090019,21870,3
BUX1112,0,20101220,090019,21870,10
BUX1112,0,20101220,090019,21870,10
BUX1112,0,20101220,090019,21870,20
BUX1112,0,20101220,090019,21870,1
CSEPEL,0,20101220,090056,265,1250
DANUBIUS,0,20101220,090056,4550,50
EGIS,0,20101220,090056,20300,2
EGIS,0,20101220,090056,20300,43
EGIS,0,20101220,090056,20300,3
FHB,0,20101220,090056,975,50
FHB,0,20101220,090056,975,50
FHB,0,20101220,090056,975,45
FHB,0,20101220,090056,975,100
HUMET,0,20101220,090056,10,9500
HUMET,0,20101220,090056,10,500
KEG,0,20101220,090056,149,3000
KEG,0,20101220,090056,149,830
MOL,0,20101220,090056,19500,104
MOL,0,20101220,090056,19500,50
MTELEKOM,0,20101220,090056,519,230
MTELEKOM,0,20101220,090056,519,770
MTELEKOM,0,20101220,090056,519,371
MTELEKOM,0,20101220,090056,519,3859
MTELEKOM,0,20101220,090056,519,50
MTELEKOM,0,20101220,090056,519,5000
MTELEKOM,0,20101220,090056,519,9908
MTELEKOM,0,20101220,090056,519,92
MTELEKOM,0,20101220,090056,519,4810
MTELEKOM,0,20101220,090056,519,98
MTELEKOM,0,20101220,090056,519,902
MTELEKOM,0,20101220,090056,519,4098
MTELEKOM,0,20101220,090056,519,5000
MTELEKOM,0,20101220,090056,519,10000
MTELEKOM,0,20101220,090056,519,902
MTELEKOM,0,20101220,090056,519,9098
MTELEKOM,0,20101220,090056,519,10000
MTELEKOM,0,20101220,090056,519,100
MTELEKOM,0,20101220,090056,519,802
MTELEKOM,0,20101220,090056,519,10000
OTP,0,20101220,090056,5250,15
OTP,0,20101220,090056,5250,50
OTP,0,20101220,090056,5250,65
OTP,0,20101220,090056,5250,19
OTP,0,20101220,090056,5250,1
OTP,0,20101220,090056,5250,76
OTP,0,20101220,090056,5250,20
OTP,0,20101220,090056,5250,69
OTP,0,20101220,090056,5250,25
OTP,0,20101220,090056,5250,2
OTP,0,20101220,090056,5250,43
OTP,0,20101220,090056,5250,1
OTP,0,20101220,090056,5250,12
OTP,0,20101220,090056,5250,38
OTP,0,20101220,090056,5250,10
PANNERGY,0,20101220,090056,907,316
PANNERGY,0,20101220,090056,907,322
PANNERGY,0,20101220,090056,907,510
PANNERGY,0,20101220,090056,907,490
PANNERGY,0,20101220,090056,907,362
PANNERGY,0,20101220,090056,907,824
PANNERGY,0,20101220,090056,907,20
PANNERGY,0,20101220,090056,907,563
PANNERGY,0,20101220,090056,907,218
PANNERGY,0,20101220,090056,907,42
PANNERGY,0,20101220,090056,907,88
PHYLAXIA,0,20101220,090056,45,10000
RABA,0,20101220,090056,800,20
RICHTER,0,20101220,090056,42280,30
RICHTER,0,20101220,090056,42280,50
RICHTER,0,20101220,090056,42280,20
RICHTER,0,20101220,090056,42280,92
RICHTER,0,20101220,090056,42280,108
RICHTER,0,20101220,090056,42280,10
RICHTER,0,20101220,090056,42280,2
RICHTER,0,20101220,090056,42280,40
RICHTER,0,20101220,090056,42280,40
RICHTER,0,20101220,090056,42280,79
MTELEKOM,0,20101220,090203,519,9198
MTELEKOM,0,20101220,090203,519,1183
OTP,0,20101220,090208,5250,2
OTP,0,20101220,090208,5250,98
ZWACK,0,20101220,090209,13400,13
EGIS,0,20101220,090215,20300,10
RICHTER,0,20101220,090216,42280,30
EGIS,0,20101220,090218,20105,25
PANNERGY,0,20101220,090219,907,400
RICHTER,0,20101220,090220,42280,10
RICHTER,0,20101220,090232,42280,81
RICHTER,0,20101220,090241,42280,19
RICHTER,0,20101220,090242,42300,17
PANNERGY,0,20101220,090249,906,100
PANNERGY,0,20101220,090249,906,280
HUMET,0,20101220,090305,10,1493
HUMET,0,20101220,090305,10,1
HUMET,0,20101220,090305,10,2000
HUMET,0,20101220,090305,10,7506
MTELEKOM,0,20101220,090328,520,5000
MTELEKOM,0,20101220,090328,520,50
MTELEKOM,0,20101220,090328,520,1000
MTELEKOM,0,20101220,090328,520,8817
MTELEKOM,0,20101220,090328,520,5000
MTELEKOM,0,20101220,090328,520,5000
MTELEKOM,0,20101220,090328,520,10000
PANNERGY,0,20101220,090347,906,620
PANNERGY,0,20101220,090347,908,512
PANNERGY,0,20101220,090347,909,60
PANNERGY,0,20101220,090347,909,100
PANNERGY,0,20101220,090347,910,258
GENESIS,0,20101220,090357,211,30
PHYLAXIA,0,20101220,090405,45,2500
BUX1112,0,20101220,090410,21870,1
HUMET,0,20101220,090419,10,1000
KEG,0,20101220,090421,149,5
OTP,0,20101220,090428,5255,45
DANUBIUS,0,20101220,090434,4515,2
DANUBIUS,0,20101220,090434,4500,200
DANUBIUS,0,20101220,090434,4500,98
ZWACK,0,20101220,090451,13300,30
RICHTER,0,20101220,090452,42380,25
MTELEKOM,0,20101220,090456,520,100
RICHTER,0,20101220,090503,42390,1
EGIS,0,20101220,090513,20300,24
EGIS,0,20101220,090524,20310,50
RICHTER,0,20101220,090525,42395,2
FHB,0,20101220,090536,980,50
MTELEKOM,0,20101220,090631,518,10
PHYLAXIA,0,20101220,090633,45,750
BUX1112,0,20101220,090633,21870,2
RICHTER,0,20101220,090654,42350,1
RICHTER,0,20101220,090654,42350,49
PANNERGY,0,20101220,090658,907,200
PANNERGY,0,20101220,090658,905,102
PANNERGY,0,20101220,090658,900,100
PANNERGY,0,20101220,090658,900,150
PANNERGY,0,20101220,090658,900,50
PANNERGY,0,20101220,090658,891,1
RICHTER,0,20101220,090706,42390,50
RICHTER,0,20101220,090706,42395,48
RICHTER,0,20101220,090706,42400,100
RICHTER,0,20101220,090708,42400,28
RICHTER,0,20101220,090708,42400,9
DANUBIUS,0,20101220,090716,4500,2
PANNERGY,0,20101220,090723,900,52
RICHTER,0,20101220,090734,42385,11
RICHTER,0,20101220,090734,42400,100
RICHTER,0,20101220,090736,42400,26
BUX1112,0,20101220,090740,21889,2
BUX1112,0,20101220,090740,21889,3
PANNERGY,0,20101220,090759,908,330
RFV,0,20101220,090800,8550,90
RFV,0,20101220,090800,8560,2
EGIS,0,20101220,090806,20310,3
EGIS,0,20101220,090806,20300,3
RFV,0,20101220,090855,8565,1
BUX1112,0,20101220,090856,21889,2
OTP,0,20101220,090921,5259,11
MOL,0,20101220,090925,19600,10
OTP,0,20101220,090927,5267,1
MTELEKOM,0,20101220,090941,520,400
OTP,0,20101220,090949,5259,1
RICHTER,0,20101220,090958,42350,1
OTP,0,20101220,091004,5259,50
