<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
BUX1012,0,20101213,090003,21660,2
BUX1012,0,20101213,090003,21660,1
BUX1012,0,20101213,090003,21660,1
BUX1012,0,20101213,090003,21660,1
BUX1012,0,20101213,090003,21660,2
BUX1012,0,20101213,090003,21660,16
BUX1012,0,20101213,090003,21660,20
BUX1012,0,20101213,090003,21660,14
AAA,0,20101213,090030,200,2
BOOK,0,20101213,090030,510,2
ECONET,0,20101213,090030,94,200
ECONET,0,20101213,090030,94,800
EGIS,0,20101213,090030,20490,2
EGIS,0,20101213,090030,20490,10
EGIS,0,20101213,090030,20490,5
EGIS,0,20101213,090030,20490,7
FHB,0,20101213,090030,998,250
FHB,0,20101213,090030,998,30
GENESIS,0,20101213,090030,232,50
GENESIS,0,20101213,090030,232,450
HUMET,0,20101213,090030,9,10000
HUMET,0,20101213,090030,9,500
HUMET,0,20101213,090030,9,12500
KEG,0,20101213,090030,146,1250
KEG,0,20101213,090030,146,20
MOL,0,20101213,090030,19690,1
MOL,0,20101213,090030,19690,4
MOL,0,20101213,090030,19690,3
MOL,0,20101213,090030,19690,11
MOL,0,20101213,090030,19690,12
MOL,0,20101213,090030,19690,5
MOL,0,20101213,090030,19690,71
MOL,0,20101213,090030,19690,129
MTELEKOM,0,20101213,090030,539,100
MTELEKOM,0,20101213,090030,539,900
MTELEKOM,0,20101213,090030,539,1600
MTELEKOM,0,20101213,090030,539,165
MTELEKOM,0,20101213,090030,539,100
MTELEKOM,0,20101213,090030,539,1735
MTELEKOM,0,20101213,090030,539,10
OTP,0,20101213,090030,5305,40
OTP,0,20101213,090030,5305,5
OTP,0,20101213,090030,5305,20
OTP,0,20101213,090030,5305,52
OTP,0,20101213,090030,5305,6
OTP,0,20101213,090030,5305,20
OTP,0,20101213,090030,5305,100
OTP,0,20101213,090030,5305,22
OTP,0,20101213,090030,5305,100
OTP,0,20101213,090030,5305,109
OTP,0,20101213,090030,5305,26
OTP,0,20101213,090030,5305,174
OTP,0,20101213,090030,5305,50
OTP,0,20101213,090030,5305,2
OTP,0,20101213,090030,5305,104
OTP,0,20101213,090030,5305,50
OTP,0,20101213,090030,5305,3
OTP,0,20101213,090030,5305,15
OTP,0,20101213,090030,5305,128
OTP,0,20101213,090030,5305,98
OTP,0,20101213,090030,5305,30
OTP,0,20101213,090030,5305,1244
OTP,0,20101213,090030,5305,390
OTP,0,20101213,090030,5305,40
OTP,0,20101213,090030,5305,150
OTP,0,20101213,090030,5305,430
OTP,0,20101213,090030,5305,1000
OTP,0,20101213,090030,5305,500
OTP,0,20101213,090030,5305,1500
OTP,0,20101213,090030,5305,400
OTP,0,20101213,090030,5305,2500
OTP,0,20101213,090030,5305,9
OTP,0,20101213,090030,5305,100
OTP,0,20101213,090030,5305,100
OTP,0,20101213,090030,5305,124
OTP,0,20101213,090030,5305,57
OTP,0,20101213,090030,5305,85
OTP,0,20101213,090030,5305,10
OTP,0,20101213,090030,5305,10
OTP,0,20101213,090030,5305,30
OTP,0,20101213,090030,5305,30
OTP,0,20101213,090030,5305,200
OTP,0,20101213,090030,5305,150
OTP,0,20101213,090030,5305,2000
OTP,0,20101213,090030,5305,73
OTP,0,20101213,090030,5305,112
PANNERGY,0,20101213,090030,875,200
RICHTER,0,20101213,090030,43600,2
SYNERGON,0,20101213,090030,504,148
OTP,0,20101213,090201,5300,15
OTP,0,20101213,090201,5300,48
RICHTER,0,20101213,090202,43600,20
BUX1012,0,20101213,090211,21600,5
GENESIS,0,20101213,090216,237,30
KEG,0,20101213,090219,146,480
MOL,0,20101213,090238,19670,50
OTP,0,20101213,090239,5280,40
OTP,0,20101213,090240,5298,100
TVK,0,20101213,090240,3385,50
RICHTER,0,20101213,090242,43600,5
RICHTER,0,20101213,090242,43600,10
GENESIS,0,20101213,090242,232,95
OTP,0,20101213,090244,5280,66
OTP,0,20101213,090247,5280,20
OTP,0,20101213,090256,5280,50
MOL,0,20101213,090257,19690,21
MOL,0,20101213,090257,19700,29
TVK,0,20101213,090258,3450,4
OTP,0,20101213,090300,5295,57
MTELEKOM,0,20101213,090302,538,409
OTP,0,20101213,090305,5280,27
MOL,0,20101213,090305,19670,9
OTP,0,20101213,090307,5295,20
RICHTER,0,20101213,090316,43700,7
OTP,0,20101213,090326,5285,20
OTP,0,20101213,090334,5290,100
OTP,0,20101213,090343,5280,200
OTP,0,20101213,090343,5280,13
OTP,0,20101213,090349,5290,46
RICHTER,0,20101213,090352,43600,8
RABA,0,20101213,090356,819,200
OTP,0,20101213,090409,5289,50
OTP,0,20101213,090415,5280,200
RABA,0,20101213,090417,820,200
OTP,0,20101213,090421,5280,50
OTP,0,20101213,090421,5280,99
OTP,0,20101213,090421,5280,1
OTP,0,20101213,090430,5280,99
OTP,0,20101213,090430,5280,1
OTP,0,20101213,090450,5280,60
OTP,0,20101213,090452,5288,130
OTP,0,20101213,090452,5289,120
OTP,0,20101213,090452,5289,180
MOL,0,20101213,090453,19700,40
OTP,0,20101213,090454,5280,39
MTELEKOM,0,20101213,090500,538,1893
RICHTER,0,20101213,090503,43505,50
MTELEKOM,0,20101213,090510,537,1000
MTELEKOM,0,20101213,090510,537,150
MTELEKOM,0,20101213,090510,537,3200
MTELEKOM,0,20101213,090510,536,136
MTELEKOM,0,20101213,090510,536,178
BUX1012,0,20101213,090520,21610,2
BUX1012,0,20101213,090520,21605,10
BUX1012,0,20101213,090520,21600,5
BUX1012,0,20101213,090520,21600,10
BUX1012,0,20101213,090520,21600,10
BUX1012,0,20101213,090522,21600,10
GENESIS,0,20101213,090525,232,520
OTP,0,20101213,090543,5280,200
OTP,0,20101213,090557,5275,200
OTP,0,20101213,090559,5279,100
BUX1012,0,20101213,090612,21600,3
OTP,0,20101213,090613,5280,89
OTP,0,20101213,090618,5275,100
EGIS,0,20101213,090620,20480,5
BUX1012,0,20101213,090633,21600,2
