<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
ANY,0,20101209,090000,750,50
ANY,0,20101209,090000,750,85
ANY,0,20101209,090000,750,50
ANY,0,20101209,090000,750,800
ANY,0,20101209,090000,750,90
ANY,0,20101209,090000,750,100
ANY,0,20101209,090000,750,1000
ANY,0,20101209,090000,750,1000
ANY,0,20101209,090000,750,100
ANY,0,20101209,090000,750,100
ANY,0,20101209,090000,750,50
ANY,0,20101209,090000,750,100
ANY,0,20101209,090000,750,99
ANY,0,20101209,090000,750,95
ANY,0,20101209,090000,750,86
ANY,0,20101209,090000,750,70
ANY,0,20101209,090000,750,100
ANY,0,20101209,090000,750,1000
ANY,0,20101209,090000,750,141
ANY,0,20101209,090000,750,110
ANY,0,20101209,090000,750,1000
ANY,0,20101209,090000,750,140
ANY,0,20101209,090000,750,100
ANY,0,20101209,090000,750,100
ANY,0,20101209,090000,750,99
ANY,0,20101209,090000,750,335
CIGPANNONIA,0,20101209,090000,660,70
CIGPANNONIA,0,20101209,090000,660,90
CIGPANNONIA,0,20101209,090000,660,140
CIGPANNONIA,0,20101209,090000,660,600
EGIS,0,20101209,090000,20405,5
EGIS,0,20101209,090000,20405,6
EGIS,0,20101209,090000,20405,2
EGIS,0,20101209,090000,20405,10
FHB,0,20101209,090000,1012,150
FHB,0,20101209,090000,1012,200
FHB,0,20101209,090000,1012,650
FHB,0,20101209,090000,1012,12
HUMET,0,20101209,090000,9,14184
HUMET,0,20101209,090000,9,13816
HUMET,0,20101209,090000,9,46184
HUMET,0,20101209,090000,9,516
HUMET,0,20101209,090000,9,484
HUMET,0,20101209,090000,9,400
HUMET,0,20101209,090000,9,37616
HUMET,0,20101209,090000,9,17939
HUMET,0,20101209,090000,9,10000
HUMET,0,20101209,090000,9,1000
HUMET,0,20101209,090000,9,33000
HUMET,0,20101209,090000,9,3061
HUMET,0,20101209,090000,9,12939
HUMET,0,20101209,090000,9,20000
HUMET,0,20101209,090000,9,13961
KEG,0,20101209,090000,153,200
KEG,0,20101209,090000,153,2700
KEG,0,20101209,090000,153,500
KEG,0,20101209,090000,153,240
KEG,0,20101209,090000,153,1000
KEG,0,20101209,090000,153,360
MOL,0,20101209,090000,20190,34
MOL,0,20101209,090000,20190,5
MOL,0,20101209,090000,20190,6
MOL,0,20101209,090000,20190,50
MOL,0,20101209,090000,20190,250
MOL,0,20101209,090000,20190,55
MOL,0,20101209,090000,20190,195
MOL,0,20101209,090000,20190,339
MOL,0,20101209,090000,20190,75
MOL,0,20101209,090000,20190,10
MOL,0,20101209,090000,20190,73
MOL,0,20101209,090000,20190,3
MOL,0,20101209,090000,20190,397
MOL,0,20101209,090000,20190,29
MTELEKOM,0,20101209,090000,545,3500
MTELEKOM,0,20101209,090000,545,771
MTELEKOM,0,20101209,090000,545,100
MTELEKOM,0,20101209,090000,545,129
MTELEKOM,0,20101209,090000,545,871
MTELEKOM,0,20101209,090000,545,200
MTELEKOM,0,20101209,090000,545,100
MTELEKOM,0,20101209,090000,545,1200
MTELEKOM,0,20101209,090000,545,578
MTELEKOM,0,20101209,090000,545,37
MTELEKOM,0,20101209,090000,545,164
MTELEKOM,0,20101209,090000,545,486
MTELEKOM,0,20101209,090000,545,1750
MTELEKOM,0,20101209,090000,545,500
MTELEKOM,0,20101209,090000,545,109
MTELEKOM,0,20101209,090000,545,1000
MTELEKOM,0,20101209,090000,545,100
MTELEKOM,0,20101209,090000,545,200
MTELEKOM,0,20101209,090000,545,200
MTELEKOM,0,20101209,090000,545,734
MTELEKOM,0,20101209,090000,545,943
MTELEKOM,0,20101209,090000,545,300
MTELEKOM,0,20101209,090000,545,167
MTELEKOM,0,20101209,090000,545,2000
MTELEKOM,0,20101209,090000,545,511
OTP,0,20101209,090000,5375,20
OTP,0,20101209,090000,5375,546
OTP,0,20101209,090000,5375,286
OTP,0,20101209,090000,5375,250
