<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
ANY,0,20101208,090042,705,48
ANY,0,20101208,090042,705,100
ANY,0,20101208,090042,705,300
ANY,0,20101208,090042,705,200
ANY,0,20101208,090042,705,800
ANY,0,20101208,090042,705,70
ANY,0,20101208,090042,705,60
ANY,0,20101208,090042,705,100
ANY,0,20101208,090042,705,300
ANY,0,20101208,090042,705,422
ANY,0,20101208,090042,705,78
ANY,0,20101208,090042,705,210
ANY,0,20101208,090042,705,50
ANY,0,20101208,090042,705,290
ANY,0,20101208,090042,705,22
ANY,0,20101208,090042,705,28
ECONET,0,20101208,090042,95,155
ECONET,0,20101208,090042,95,350
EGIS,0,20101208,090042,19560,4
EGIS,0,20101208,090042,19560,15
EGIS,0,20101208,090042,19560,6
EGIS,0,20101208,090042,19560,9
EGIS,0,20101208,090042,19560,10
ETFBUXOTP,0,20101208,090042,909,108
FHB,0,20101208,090042,970,150
FHB,0,20101208,090042,970,50
FHB,0,20101208,090042,970,300
FHB,0,20101208,090042,970,570
HUMET,0,20101208,090042,9,26100
HUMET,0,20101208,090042,9,2383
HUMET,0,20101208,090042,9,5000
HUMET,0,20101208,090042,9,15000
HUMET,0,20101208,090042,9,1700
HUMET,0,20101208,090042,9,10000
HUMET,0,20101208,090042,9,1000
HUMET,0,20101208,090042,9,4127
HUMET,0,20101208,090042,9,63000
HUMET,0,20101208,090042,9,25800
HUMET,0,20101208,090042,9,6890
HUMET,0,20101208,090042,9,183
HUMET,0,20101208,090042,9,25000
HUMET,0,20101208,090042,9,1100
HUMET,0,20101208,090042,9,15237
HUMET,0,20101208,090042,9,28500
HUMET,0,20101208,090042,9,11818
HUMET,0,20101208,090042,9,10000
HUMET,0,20101208,090042,9,10000
HUMET,0,20101208,090042,9,5000
HUMET,0,20101208,090042,9,20000
HUMET,0,20101208,090042,9,492
HUMET,0,20101208,090042,9,22690
HUMET,0,20101208,090042,9,1000
HUMET,0,20101208,090042,9,2000
HUMET,0,20101208,090042,9,2000
MOL,0,20101208,090042,19890,2
MOL,0,20101208,090042,19890,43
MOL,0,20101208,090042,19890,3
MOL,0,20101208,090042,19890,22
MOL,0,20101208,090042,19890,200
MOL,0,20101208,090042,19890,50
MOL,0,20101208,090042,19890,32
MOL,0,20101208,090042,19890,150
MOL,0,20101208,090042,19890,21
MOL,0,20101208,090042,19890,17
MOL,0,20101208,090042,19890,10
MOL,0,20101208,090042,19890,18
MOL,0,20101208,090042,19890,22
MOL,0,20101208,090042,19890,5
MOL,0,20101208,090042,19890,100
MOL,0,20101208,090042,19890,100
MOL,0,20101208,090042,19890,10
MOL,0,20101208,090042,19890,15
MOL,0,20101208,090042,19890,36
MOL,0,20101208,090042,19890,12
MTELEKOM,0,20101208,090042,540,150
MTELEKOM,0,20101208,090042,540,795
MTELEKOM,0,20101208,090042,540,55
MTELEKOM,0,20101208,090042,540,50
MTELEKOM,0,20101208,090042,540,45
MTELEKOM,0,20101208,090042,540,55
MTELEKOM,0,20101208,090042,540,200
MTELEKOM,0,20101208,090042,540,2945
MTELEKOM,0,20101208,090042,540,515
MTELEKOM,0,20101208,090042,540,220
MTELEKOM,0,20101208,090042,540,13
OTP,0,20101208,090042,5250,32
OTP,0,20101208,090042,5250,16
OTP,0,20101208,090042,5250,10
OTP,0,20101208,090042,5250,257
OTP,0,20101208,090042,5250,400
OTP,0,20101208,090042,5250,8
OTP,0,20101208,090042,5250,103
OTP,0,20101208,090042,5250,4
OTP,0,20101208,090042,5250,128
OTP,0,20101208,090042,5250,172
OTP,0,20101208,090042,5250,53
OTP,0,20101208,090042,5250,447
OTP,0,20101208,090042,5250,150
OTP,0,20101208,090042,5250,2000
OTP,0,20101208,090042,5250,200
OTP,0,20101208,090042,5250,251
OTP,0,20101208,090042,5250,87
OTP,0,20101208,090042,5250,75
OTP,0,20101208,090042,5250,150
OTP,0,20101208,090042,5250,435
OTP,0,20101208,090042,5250,166
OTP,0,20101208,090042,5250,536
OTP,0,20101208,090042,5250,20
OTP,0,20101208,090042,5250,40
OTP,0,20101208,090042,5250,100
OTP,0,20101208,090042,5250,60
OTP,0,20101208,090042,5250,200
OTP,0,20101208,090042,5250,44
OTP,0,20101208,090042,5250,50
OTP,0,20101208,090042,5250,186
OTP,0,20101208,090042,5250,9
