<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
OTP,0,20101215,090923,5240,20
OTP,0,20101215,090947,5240,575
OTP,0,20101215,090947,5240,425
BUX1012,0,20101215,090952,21300,1
BUX1012,0,20101215,090952,21300,1
BUX1012,0,20101215,090952,21300,10
MTELEKOM,0,20101215,090954,518,350
BUX1112,0,20101215,090954,21902.5,2
MTELEKOM,0,20101215,091002,518,1188
MTELEKOM,0,20101215,091002,518,271
OTP,0,20101215,091003,5240,75
OTP,0,20101215,091003,5240,500
OTP,0,20101215,091003,5240,300
OTP,0,20101215,091003,5240,16
OTP,0,20101215,091003,5240,109
MTELEKOM,0,20101215,091005,519,458
MTELEKOM,0,20101215,091005,519,542
OTP,0,20101215,091006,5240,100
BUX1012,0,20101215,091009,21300.5,2
BUX1012,0,20101215,091009,21300,8
OTP,0,20101215,091010,5240,41
OTP,0,20101215,091010,5240,20
ANY,0,20101215,091011,738,2
MTELEKOM,0,20101215,091018,518,729
MTELEKOM,0,20101215,091018,518,500
MTELEKOM,0,20101215,091018,518,1000
MTELEKOM,0,20101215,091018,518,2000
MTELEKOM,0,20101215,091018,518,2000
MTELEKOM,0,20101215,091018,518,1000
MTELEKOM,0,20101215,091018,518,1000
OTP,0,20101215,091022,5240,100
OTP,0,20101215,091045,5241,222
OTP,0,20101215,091045,5241,60
OTP,0,20101215,091048,5245,35
MOL,0,20101215,091049,19600,5
MTELEKOM,0,20101215,091055,519,5000
MTELEKOM,0,20101215,091057,519,1000
MTELEKOM,0,20101215,091057,519,500
OTP,0,20101215,091059,5240,10
MTELEKOM,0,20101215,091101,519,3669
OTP,0,20101215,091104,5240,90
OTP,0,20101215,091105,5241,1680
KEG,0,20101215,091106,141,740
KEG,0,20101215,091106,141,1753
OTP,0,20101215,091116,5241,60
OTP,0,20101215,091116,5240,23
MTELEKOM,0,20101215,091121,520,100
OTP,0,20101215,091122,5240,216
RICHTER,0,20101215,091123,43285,10
MTELEKOM,0,20101215,091132,520,1000
OTP,0,20101215,091133,5242,100
MTELEKOM,0,20101215,091135,520,4448
MTELEKOM,0,20101215,091135,520,300
MTELEKOM,0,20101215,091135,520,5000
OTP,0,20101215,091140,5240,100
BUX1112,0,20101215,091142,21903.5,1
RICHTER,0,20101215,091143,43280,20
OTP,0,20101215,091144,5240,200
MTELEKOM,0,20101215,091153,520,1000
MTELEKOM,0,20101215,091153,520,5000
MTELEKOM,0,20101215,091153,520,2000
MTELEKOM,0,20101215,091153,520,1628
MTELEKOM,0,20101215,091202,520,300
MTELEKOM,0,20101215,091208,520,5072
OTP,0,20101215,091213,5238,150
OTP,0,20101215,091213,5238,170
OTP,0,20101215,091213,5238,300
BUX1012,0,20101215,091213,21305,2
MTELEKOM,0,20101215,091219,520,1000
OTP,0,20101215,091224,5238,20
OTP,0,20101215,091224,5240,67
RICHTER,0,20101215,091230,43280,3
MTELEKOM,0,20101215,091235,520,1000
RICHTER,0,20101215,091251,43280,20
BUX1012,0,20101215,091308,21315,5
BUX1012,0,20101215,091308,21310,12
BUX1012,0,20101215,091308,21307,2
BUX1012,0,20101215,091308,21306,1
BUX1112,0,20101215,091309,21905,1
MOL,0,20101215,091313,19570,50
BUX1012,0,20101215,091318,21306,4
BUX1012,0,20101215,091318,21305,21
FREESOFT,0,20101215,091321,1956,31
FREESOFT,0,20101215,091321,1950,50
OTP,0,20101215,091322,5235,8
OTP,0,20101215,091322,5235,300
MTELEKOM,0,20101215,091323,520,1000
MTELEKOM,0,20101215,091323,520,100
MTELEKOM,0,20101215,091323,520,1000
MTELEKOM,0,20101215,091323,520,900
MTELEKOM,0,20101215,091332,520,100
RICHTER,0,20101215,091338,43280,2
BUX1012,0,20101215,091339,21305,1
MTELEKOM,0,20101215,091342,519,1000
MTELEKOM,0,20101215,091342,519,5000
MTELEKOM,0,20101215,091342,520,1000
OTP,0,20101215,091344,5233,19
OTP,0,20101215,091344,5232,100
OTP,0,20101215,091344,5231,1000
OTP,0,20101215,091344,5231,24
OTP,0,20101215,091344,5230,57
BUX1012,0,20101215,091344,21325,1
BUX1012,0,20101215,091344,21328,3
BUX1012,0,20101215,091344,21330,2
BUX1012,0,20101215,091344,21330,10
BUX1012,0,20101215,091344,21335,4
OTP,0,20101215,091349,5230,75
OTP,0,20101215,091349,5230,3
OTP,0,20101215,091351,5230,497
OTP,0,20101215,091351,5230,100
OTP,0,20101215,091351,5230,100
OTP,0,20101215,091351,5230,500
OTP,0,20101215,091351,5230,18
OTP,0,20101215,091351,5230,800
OTP,0,20101215,091351,5230,300
EGIS,0,20101215,091351,19975,1
EGIS,0,20101215,091351,19900,7
EGIS,0,20101215,091351,19900,3
FHB,0,20101215,091351,983,50
FHB,0,20101215,091351,982,10
MOL,0,20101215,091351,19570,2
MOL,0,20101215,091351,19570,20
MOL,0,20101215,091351,19565,42
MTELEKOM,0,20101215,091351,518,953
OTP,0,20101215,091351,5228,5
OTP,0,20101215,091351,5227,14
OTP,0,20101215,091351,5225,8
OTP,0,20101215,091351,5225,100
OTP,0,20101215,091351,5225,131
RICHTER,0,20101215,091351,43205,5
RICHTER,0,20101215,091351,43205,10
RICHTER,0,20101215,091351,43200,5
OTP,0,20101215,091351,5230,78
RICHTER,0,20101215,091352,43280,25
RICHTER,0,20101215,091352,43280,20
OTP,0,20101215,091356,5232,922
RABA,0,20101215,091359,801,5
RABA,0,20101215,091359,800,357
RABA,0,20101215,091359,800,638
RICHTER,0,20101215,091359,43170,5
RICHTER,0,20101215,091359,43150,5
OTP,0,20101215,091405,5230,1000
OTP,0,20101215,091407,5225,69
OTP,0,20101215,091407,5225,1000
MOL,0,20101215,091407,19570,8
MOL,0,20101215,091407,19565,48
MOL,0,20101215,091407,19565,50
MOL,0,20101215,091407,19555,35
MOL,0,20101215,091407,19550,343
BUX1012,0,20101215,091414,21305,1
BUX1012,0,20101215,091414,21302,1
BUX1012,0,20101215,091414,21305,3
BUX1112,0,20101215,091414,21906,3
BUX1012,0,20101215,091414,21305,24
BUX1112,0,20101215,091414,21905,24
BUX1012,0,20101215,091414,21302,9
BUX1012,0,20101215,091414,21301.5,1
MOL,0,20101215,091417,19550,16
MOL,0,20101215,091417,19550,34
EGIS,0,20101215,091423,19810,4
EGIS,0,20101215,091423,19810,1
EGIS,0,20101215,091423,19810,9
EGIS,0,20101215,091423,19810,10
EGIS,0,20101215,091423,19810,9
BUX1012,0,20101215,091423,21301,5
BUX1012,0,20101215,091423,21300,5
BUX1012,0,20101215,091423,21300,10
OTP,0,20101215,091425,5230,500
OTP,0,20101215,091433,5230,500
BUX1112,0,20101215,091434,21903,2
BUX1112,0,20101215,091434,21903,1
EGIS,0,20101215,091435,19850,8
EGIS,0,20101215,091435,19850,42
EGIS,0,20101215,091442,19850,20
OTP,0,20101215,091449,5230,18
EGIS,0,20101215,091453,19850,30
OTP,0,20101215,091454,5236,1000
OTP,0,20101215,091454,5236,1000
OTP,0,20101215,091457,5236,1000
OTP,0,20101215,091500,5237,1200
OTP,0,20101215,091502,5236,1
OTP,0,20101215,091506,5236,999
RFV,0,20101215,091508,8270,2
BUX1012,0,20101215,091509,21290,1
BUX1012,0,20101215,091509,21285,2
BUX1112,0,20101215,091509,21903,2
OTP,0,20101215,091510,5230,1
BUX1112,0,20101215,091514,21903,1
OTP,0,20101215,091519,5230,30
BUX1012,0,20101215,091521,21300,1
BUX1112,0,20101215,091521,21903,1
OTP,0,20101215,091522,5231,100
MTELEKOM,0,20101215,091529,518,2047
MTELEKOM,0,20101215,091529,518,2000
MTELEKOM,0,20101215,091529,518,953
OTP,0,20101215,091531,5232,500
OTP,0,20101215,091531,5231,113
MTELEKOM,0,20101215,091533,518,47
MTELEKOM,0,20101215,091533,518,170
MTELEKOM,0,20101215,091533,518,2500
MTELEKOM,0,20101215,091533,518,1000
MTELEKOM,0,20101215,091539,517,3355
MTELEKOM,0,20101215,091539,517,1000
MTELEKOM,0,20101215,091539,517,1000
MTELEKOM,0,20101215,091539,517,3000
MTELEKOM,0,20101215,091539,517,200
MTELEKOM,0,20101215,091539,517,5000
MTELEKOM,0,20101215,091539,517,1000
MTELEKOM,0,20101215,091539,517,2000
MTELEKOM,0,20101215,091539,517,300
MTELEKOM,0,20101215,091539,517,2000
MTELEKOM,0,20101215,091539,516,10575
MTELEKOM,0,20101215,091539,516,6000
MTELEKOM,0,20101215,091539,516,10000
MTELEKOM,0,20101215,091539,516,5000
BUX1012,0,20101215,091540,21300,1
BUX1112,0,20101215,091540,21903,1
MTELEKOM,0,20101215,091541,518,1200
BUX1112,0,20101215,091552,21903,2
BUX1012,0,20101215,091557,21300,4
BUX1112,0,20101215,091557,21902,4
BUX1012,0,20101215,091557,21300,1
BUX1112,0,20101215,091557,21901.5,1
MTELEKOM,0,20101215,091600,518,2000
OTP,0,20101215,091602,5232,500
OTP,0,20101215,091602,5232,150
OTP,0,20101215,091602,5231,350
BUX1012,0,20101215,091604,21300,4
BUX1112,0,20101215,091604,21901.5,4
BUX1012,0,20101215,091604,21300,1
BUX1112,0,20101215,091604,21901,1
OTP,0,20101215,091606,5238,180
OTP,0,20101215,091606,5239,1820
EGIS,0,20101215,091608,19850,1
BUX1012,0,20101215,091610,21300,4
BUX1112,0,20101215,091610,21901,4
BUX1012,0,20101215,091610,21300,1
BUX1112,0,20101215,091610,21900.5,1
MTELEKOM,0,20101215,091610,517,1437
BUX1012,0,20101215,091617,21300,4
BUX1112,0,20101215,091617,21900.5,4
BUX1012,0,20101215,091617,21300,1
BUX1112,0,20101215,091617,21900,1
BUX1012,0,20101215,091625,21300,1
BUX1112,0,20101215,091625,21900,1
MTELEKOM,0,20101215,091626,518,1929
MTELEKOM,0,20101215,091626,518,4071
BUX1112,0,20101215,091627,21900,1
BUX1012,0,20101215,091628,21300,1
BUX1112,0,20101215,091628,21900,1
BUX1112,0,20101215,091628,21900,1
BUX1012,0,20101215,091630,21300,1
BUX1112,0,20101215,091630,21900,1
OTP,0,20101215,091631,5237,800
OTP,0,20101215,091633,5232,10
BUX1012,0,20101215,091634,21300,1
BUX1112,0,20101215,091634,21900,1
MTELEKOM,0,20101215,091639,518,929
MOL,0,20101215,091652,19530,62
MOL,0,20101215,091652,19540,238
OTP,0,20101215,091655,5237,200
OTP,0,20101215,091655,5239,380
OTP,0,20101215,091655,5239,420
OTP,0,20101215,091657,5239,780
OTP,0,20101215,091657,5239,50
OTP,0,20101215,091657,5240,170
OTP,0,20101215,091657,5240,463
OTP,0,20101215,091657,5240,100
OTP,0,20101215,091657,5240,437
OTP,0,20101215,091657,5240,1000
OTP,0,20101215,091658,5240,1000
OTP,0,20101215,091659,5240,1000
OTP,0,20101215,091700,5240,1563
OTP,0,20101215,091700,5240,100
MTELEKOM,0,20101215,091701,519,1000
OTP,0,20101215,091702,5240,150
OTP,0,20101215,091703,5240,300
OTP,0,20101215,091703,5240,460
BUX1112,0,20101215,091710,21901.5,1
PANNERGY,0,20101215,091724,866,35
MTELEKOM,0,20101215,091729,519,1000
BUX1012,0,20101215,091739,21299.5,1
BUX1112,0,20101215,091739,21902,1
OTP,0,20101215,091757,5245,165
OTP,0,20101215,091757,5245,272
OTP,0,20101215,091807,5244,60
OTP,0,20101215,091807,5245,1779
MTELEKOM,0,20101215,091808,518,71
MTELEKOM,0,20101215,091808,518,1300
MTELEKOM,0,20101215,091808,518,87
BUX1012,0,20101215,091811,21300,4
MOL,0,20101215,091818,19540,62
MOL,0,20101215,091818,19545,345
OTP,0,20101215,091826,5249,1398
OTP,0,20101215,091826,5250,100
MOL,0,20101215,091826,19550,66
MOL,0,20101215,091826,19550,118
MOL,0,20101215,091832,19550,50
OTP,0,20101215,091838,5245,300
BUX1012,0,20101215,091842,21300,1
BUX1012,0,20101215,091842,21300,9
MOL,0,20101215,091843,19550,5
OTP,0,20101215,091844,5250,150
OTP,0,20101215,091846,5254,42
BUX1012,0,20101215,091846,21305,8
EGIS,0,20101215,091851,19850,7
EMASZ,0,20101215,091853,21495,1
MTELEKOM,0,20101215,091907,518,913
MTELEKOM,0,20101215,091907,518,546
MTELEKOM,0,20101215,091908,519,1000
MOL,0,20101215,091917,19550,127
MOL,0,20101215,091917,19550,373
EBGOLD,0,20101215,091923,2891,10
MTELEKOM,0,20101215,091927,519,864
MTELEKOM,0,20101215,091927,519,136
MTELEKOM,0,20101215,091928,519,1322
MTELEKOM,0,20101215,091929,518,50000
MOL,0,20101215,091938,19550,127
ZWACK,0,20101215,091941,13800,3
ZWACK,0,20101215,091941,13800,20
MTELEKOM,0,20101215,091953,519,500
MOL,0,20101215,091954,19550,73
MOL,0,20101215,091954,19550,127
OTP,0,20101215,091957,5255,200
MTELEKOM,0,20101215,091958,519,1781
OTP,0,20101215,092005,5260,200
OTP,0,20101215,092005,5260,400
OTP,0,20101215,092010,5250,1
MTELEKOM,0,20101215,092029,519,5900
OTP,0,20101215,092040,5268,50
MTELEKOM,0,20101215,092041,519,1000
MTELEKOM,0,20101215,092044,519,4000
MTELEKOM,0,20101215,092106,519,100
MTELEKOM,0,20101215,092111,519,2
MTELEKOM,0,20101215,092111,519,636
MTELEKOM,0,20101215,092124,519,1362
BUX1012,0,20101215,092127,21320,7
BUX1012,0,20101215,092127,21335,10
BUX1012,0,20101215,092127,21338,3
EGIS,0,20101215,092128,19850,8
FHB,0,20101215,092128,983,60
MOL,0,20101215,092129,19515,45
MOL,0,20101215,092129,19515,19
MTELEKOM,0,20101215,092129,518,124
MTELEKOM,0,20101215,092129,518,829
OTP,0,20101215,092129,5252,258
RICHTER,0,20101215,092129,43180,20
ECONET,0,20101215,092130,92,1000
OTP,0,20101215,092131,5252,42
OTP,0,20101215,092131,5252,58
EBGOLD,0,20101215,092140,2891,3
MTELEKOM,0,20101215,092147,519,75
MTELEKOM,0,20101215,092151,520,8900
MTELEKOM,0,20101215,092151,520,500
MTELEKOM,0,20101215,092159,520,600
EGIS,0,20101215,092220,19975,4
MTELEKOM,0,20101215,092221,520,3400
MTELEKOM,0,20101215,092221,520,1458
OTP,0,20101215,092229,5252,210
ECONET,0,20101215,092232,92,9000
MTELEKOM,0,20101215,092248,520,500
MTELEKOM,0,20101215,092302,521,40
MTELEKOM,0,20101215,092302,521,960
OTP,0,20101215,092304,5252,9
OTP,0,20101215,092313,5251,50
MTELEKOM,0,20101215,092314,521,2800
BUX1112,0,20101215,092319,21902,1
BUX1112,0,20101215,092319,21901,1
MTELEKOM,0,20101215,092329,521,100
OTP,0,20101215,092331,5251,50
OTP,0,20101215,092341,5251,70
MTELEKOM,0,20101215,092345,520,4500
MTELEKOM,0,20101215,092345,520,4000
MTELEKOM,0,20101215,092345,520,2000
MTELEKOM,0,20101215,092353,520,1458
MOL,0,20101215,092401,19520,6
OTP,0,20101215,092407,5255,100
OTP,0,20101215,092407,5259,75
OTP,0,20101215,092407,5264,36
OTP,0,20101215,092413,5251,300
BUX1012,0,20101215,092429,21335,1
OTP,0,20101215,092429,5260,500
OTP,0,20101215,092444,5254,500
BUX1012,0,20101215,092454,21334,2
MTELEKOM,0,20101215,092455,520,1098
MTELEKOM,0,20101215,092507,520,1459
MTELEKOM,0,20101215,092515,520,985
MTELEKOM,0,20101215,092515,520,15
BUX1012,0,20101215,092535,21337.5,1
BUX1012,0,20101215,092535,21338,1
MTELEKOM,0,20101215,092558,520,1985
MTELEKOM,0,20101215,092558,520,500
MTELEKOM,0,20101215,092607,519,1458
BUX1012,0,20101215,092609,21338,1
MTELEKOM,0,20101215,092618,520,1458
MTELEKOM,0,20101215,092623,520,500
MTELEKOM,0,20101215,092628,520,3042
MOL,0,20101215,092633,19540,50
BUX1012,0,20101215,092645,21343.5,1
BUX1012,0,20101215,092645,21344,1
MOL,0,20101215,092646,19530,27
MOL,0,20101215,092646,19530,23
MTELEKOM,0,20101215,092713,520,1000
BUX1012,0,20101215,092727,21346.5,1
BUX1012,0,20101215,092727,21347,2
BUX1012,0,20101215,092727,21348,5
BUX1012,0,20101215,092727,21348,2
BUX1012,0,20101215,092727,21349,1
BUX1012,0,20101215,092727,21349,3
BUX1012,0,20101215,092727,21350,10
BUX1012,0,20101215,092727,21350,1
MTELEKOM,0,20101215,092729,520,300
RICHTER,0,20101215,092737,43285,50
BUX1012,0,20101215,092739,21350,1
OTP,0,20101215,092741,5263,90
MOL,0,20101215,092744,19535,7
OTP,0,20101215,092750,5254,1
MTELEKOM,0,20101215,092800,520,100
MTELEKOM,0,20101215,092821,520,2500
MTELEKOM,0,20101215,092821,520,1517
BUX1012,0,20101215,092825,21350,2
BUX1012,0,20101215,092825,21364,4
BUX1012,0,20101215,092825,21364,5
BUX1012,0,20101215,092825,21364,1
BUX1012,0,20101215,092825,21365,1
BUX1012,0,20101215,092825,21365,3
MOL,0,20101215,092835,19550,388
MTELEKOM,0,20101215,092900,521,150
MTELEKOM,0,20101215,092900,521,500
MTELEKOM,0,20101215,092900,521,100
OTP,0,20101215,092915,5255,318
MTELEKOM,0,20101215,092921,520,1000
MTELEKOM,0,20101215,092921,520,1000
OTP,0,20101215,092923,5263,30
BUX1012,0,20101215,092930,21350,5
RICHTER,0,20101215,092951,43285,36
RICHTER,0,20101215,092951,43290,108
OTP,0,20101215,092954,5264,14
OTP,0,20101215,092954,5265,16
MTELEKOM,0,20101215,093008,520,787
MTELEKOM,0,20101215,093008,520,671
OTP,0,20101215,093009,5260,100
OTP,0,20101215,093013,5265,75
OTP,0,20101215,093020,5255,32
OTP,0,20101215,093020,5254,18
MTELEKOM,0,20101215,093026,520,329
MTELEKOM,0,20101215,093026,520,1000
MTELEKOM,0,20101215,093026,520,50
MTELEKOM,0,20101215,093026,520,1000
MTELEKOM,0,20101215,093026,520,538
MTELEKOM,0,20101215,093035,520,3000
MTELEKOM,0,20101215,093035,520,6140
ZWACK,0,20101215,093039,13800,5
