<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
BUX1112,0,20101227,090025,21989.5,3
BUX1112,0,20101227,090025,21989.5,4
BUX1112,0,20101227,090025,21989.5,3
ANY,0,20101227,090050,706,80
ANY,0,20101227,090050,706,100
ANY,0,20101227,090050,706,50
ANY,0,20101227,090050,706,50
ANY,0,20101227,090050,706,10
EGIS,0,20101227,090050,20240,2
EGIS,0,20101227,090050,20240,10
FHB,0,20101227,090050,975,20
FHB,0,20101227,090050,975,150
FHB,0,20101227,090050,975,30
FOTEX,0,20101227,090050,383,400
FOTEX,0,20101227,090050,383,150
HUMET,0,20101227,090050,9,10000
MOL,0,20101227,090050,20400,1
MOL,0,20101227,090050,20400,39
MOL,0,20101227,090050,20400,11
MOL,0,20101227,090050,20400,42
MOL,0,20101227,090050,20400,8
MOL,0,20101227,090050,20400,5
MOL,0,20101227,090050,20400,15
MTELEKOM,0,20101227,090050,514,50
MTELEKOM,0,20101227,090050,514,100
MTELEKOM,0,20101227,090050,514,900
MTELEKOM,0,20101227,090050,514,367
MTELEKOM,0,20101227,090050,514,1000
MTELEKOM,0,20101227,090050,514,500
MTELEKOM,0,20101227,090050,514,83
MTELEKOM,0,20101227,090050,514,100
MTELEKOM,0,20101227,090050,514,317
MTELEKOM,0,20101227,090050,514,283
MTELEKOM,0,20101227,090050,514,200
MTELEKOM,0,20101227,090050,514,385
MTELEKOM,0,20101227,090050,514,100
MTELEKOM,0,20101227,090050,514,32
OTP,0,20101227,090050,5170,150
OTP,0,20101227,090050,5170,200
OTP,0,20101227,090050,5170,100
OTP,0,20101227,090050,5170,46
OTP,0,20101227,090050,5170,2
OTP,0,20101227,090050,5170,3
OTP,0,20101227,090050,5170,10
OTP,0,20101227,090050,5170,20
OTP,0,20101227,090050,5170,17
OTP,0,20101227,090050,5170,8
OTP,0,20101227,090050,5170,92
OTP,0,20101227,090050,5170,5
OTP,0,20101227,090050,5170,103
OTP,0,20101227,090050,5170,50
OTP,0,20101227,090050,5170,100
OTP,0,20101227,090050,5170,40
OTP,0,20101227,090050,5170,20
OTP,0,20101227,090050,5170,1000
OTP,0,20101227,090050,5170,187
OTP,0,20101227,090050,5170,283
OTP,0,20101227,090050,5170,717
OTP,0,20101227,090050,5170,47
PHYLAXIA,0,20101227,090050,44,2000
PHYLAXIA,0,20101227,090050,44,1000
PHYLAXIA,0,20101227,090050,44,100
PHYLAXIA,0,20101227,090050,44,100
RABA,0,20101227,090050,807,100
RABA,0,20101227,090050,807,46
RICHTER,0,20101227,090050,42700,28
RICHTER,0,20101227,090050,42700,7
RICHTER,0,20101227,090050,42700,15
RICHTER,0,20101227,090050,42700,6
RICHTER,0,20101227,090050,42700,9
RICHTER,0,20101227,090050,42700,5
RICHTER,0,20101227,090050,42700,18
ZWACK,0,20101227,090050,13350,30
ZWACK,0,20101227,090050,13350,75
ZWACK,0,20101227,090050,13350,3
ZWACK,0,20101227,090050,13350,20
MOL,0,20101227,090205,20400,16
MOL,0,20101227,090207,20400,8
MOL,0,20101227,090207,20400,70
MOL,0,20101227,090207,20400,100
RICHTER,0,20101227,090210,42700,14
OTP,0,20101227,090214,5170,1236
RICHTER,0,20101227,090217,42700,5
OTP,0,20101227,090228,5180,50
MTELEKOM,0,20101227,090248,515,400
MTELEKOM,0,20101227,090248,515,200
MTELEKOM,0,20101227,090248,515,1400
OTP,0,20101227,090251,5170,1078
OTP,0,20101227,090251,5165,175
OTP,0,20101227,090251,5165,30
OTP,0,20101227,090251,5165,300
OTP,0,20101227,090251,5163,50
OTP,0,20101227,090251,5161,13
OTP,0,20101227,090251,5161,200
OTP,0,20101227,090251,5161,100
OTP,0,20101227,090251,5160,86
OTP,0,20101227,090251,5160,19
OTP,0,20101227,090251,5160,20
OTP,0,20101227,090251,5160,58
OTP,0,20101227,090251,5160,60
OTP,0,20101227,090251,5160,20
OTP,0,20101227,090251,5160,10
OTP,0,20101227,090251,5160,12
OTP,0,20101227,090251,5157,35
OTP,0,20101227,090251,5155,17
OTP,0,20101227,090251,5155,200
OTP,0,20101227,090251,5155,200
OTP,0,20101227,090251,5155,50
OTP,0,20101227,090251,5155,25
OTP,0,20101227,090251,5153,20
OTP,0,20101227,090251,5152,800
OTP,0,20101227,090251,5151,100
OTP,0,20101227,090251,5151,18
OTP,0,20101227,090251,5151,68
OTP,0,20101227,090251,5151,32
OTP,0,20101227,090251,5151,128
OTP,0,20101227,090251,5151,375
MTELEKOM,0,20101227,090251,515,3100
OTP,0,20101227,090252,5160,100
OTP,0,20101227,090257,5160,50
RICHTER,0,20101227,090300,42700,3
OTP,0,20101227,090311,5160,50
OTP,0,20101227,090311,5160,7
OTP,0,20101227,090311,5181,1
MOL,0,20101227,090314,20400,16
BUX1112,0,20101227,090329,21950,1
OTP,0,20101227,090335,5160,42
MTELEKOM,0,20101227,090349,516,200
RICHTER,0,20101227,090351,42700,3
RICHTER,0,20101227,090356,42700,30
OTP,0,20101227,090401,5153,10
OTP,0,20101227,090401,5151,28
OTP,0,20101227,090416,5177,2
OTP,0,20101227,090419,5177,2
OTP,0,20101227,090445,5175,13
OTP,0,20101227,090445,5176,10
OTP,0,20101227,090445,5177,175
BUX1112,0,20101227,090446,21921.5,2
BUX1112,0,20101227,090446,21921,3
MTELEKOM,0,20101227,090455,516,1000
RABA,0,20101227,090511,802,2115
BUX1112,0,20101227,090517,21920.5,1
BUX1112,0,20101227,090517,21920,6
BUX1112,0,20101227,090517,21915,1
BUX1112,0,20101227,090517,21911,1
BUX1112,0,20101227,090517,21911,1
BUX1112,0,20101227,090517,21906,2
