<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
BOOK,0,20101230,090003,464,100
BOOK,0,20101230,090003,464,100
ECONET,0,20101230,090003,89,3000
ECONET,0,20101230,090003,89,3000
ECONET,0,20101230,090003,89,1336
FHB,0,20101230,090003,956,100
FHB,0,20101230,090003,956,200
FHB,0,20101230,090003,956,200
FHB,0,20101230,090003,956,181
GENESIS,0,20101230,090003,175,150
KEG,0,20101230,090003,140,40
KEG,0,20101230,090003,140,750
KEG,0,20101230,090003,140,10
MOL,0,20101230,090003,20500,40
MOL,0,20101230,090003,20500,15
MTELEKOM,0,20101230,090003,514,12244
MTELEKOM,0,20101230,090003,514,1500
MTELEKOM,0,20101230,090003,514,400
MTELEKOM,0,20101230,090003,514,100
MTELEKOM,0,20101230,090003,514,340
MTELEKOM,0,20101230,090003,514,1160
MTELEKOM,0,20101230,090003,514,840
MTELEKOM,0,20101230,090003,514,1000
MTELEKOM,0,20101230,090003,514,860
MTELEKOM,0,20101230,090003,514,140
MTELEKOM,0,20101230,090003,514,1000
MTELEKOM,0,20101230,090003,514,460
MTELEKOM,0,20101230,090003,514,200
OTP,0,20101230,090003,5100,24
OTP,0,20101230,090003,5100,122
OTP,0,20101230,090003,5100,1883
OTP,0,20101230,090003,5100,261
OTP,0,20101230,090003,5100,100
OTP,0,20101230,090003,5100,56
OTP,0,20101230,090003,5100,83
OTP,0,20101230,090003,5100,217
OTP,0,20101230,090003,5100,20
OTP,0,20101230,090003,5100,8
OTP,0,20101230,090003,5100,100
OTP,0,20101230,090003,5100,100
OTP,0,20101230,090003,5100,100
OTP,0,20101230,090003,5100,500
OTP,0,20101230,090003,5100,10
OTP,0,20101230,090003,5100,945
OTP,0,20101230,090003,5100,55
OTP,0,20101230,090003,5100,465
OTP,0,20101230,090003,5100,480
OTP,0,20101230,090003,5100,20
OTP,0,20101230,090003,5100,13
OTP,0,20101230,090003,5100,200
OTP,0,20101230,090003,5100,300
OTP,0,20101230,090003,5100,30
OTP,0,20101230,090003,5100,40
OTP,0,20101230,090003,5100,6
OTP,0,20101230,090003,5100,50
OTP,0,20101230,090003,5100,200
OTP,0,20101230,090003,5100,100
OTP,0,20101230,090003,5100,21
OTP,0,20101230,090003,5100,20
OTP,0,20101230,090003,5100,64
OTP,0,20101230,090003,5100,291
OTP,0,20101230,090003,5100,7
OTP,0,20101230,090003,5100,490
OTP,0,20101230,090003,5100,148
OTP,0,20101230,090003,5100,300
OTP,0,20101230,090003,5100,230
OTP,0,20101230,090003,5100,157
OTP,0,20101230,090003,5100,14
OTP,0,20101230,090003,5100,20
OTP,0,20101230,090003,5100,100
OTP,0,20101230,090003,5100,948
OTP,0,20101230,090003,5100,400
OTP,0,20101230,090003,5100,40
OTP,0,20101230,090003,5100,131
OTP,0,20101230,090003,5100,281
OTP,0,20101230,090003,5100,50
OTP,0,20101230,090003,5100,50
OTP,0,20101230,090003,5100,12
OTP,0,20101230,090003,5100,50
OTP,0,20101230,090003,5100,10
OTP,0,20101230,090003,5100,294
OTP,0,20101230,090003,5100,86
OTP,0,20101230,090003,5100,60
OTP,0,20101230,090003,5100,10
OTP,0,20101230,090003,5100,100
OTP,0,20101230,090003,5100,5
OTP,0,20101230,090003,5100,195
OTP,0,20101230,090003,5100,100
OTP,0,20101230,090003,5100,412
OTP,0,20101230,090003,5100,10
OTP,0,20101230,090003,5100,100
OTP,0,20101230,090003,5100,175
OTP,0,20101230,090003,5100,20
RABA,0,20101230,090003,803,2661
TVK,0,20101230,090003,3310,99
TVK,0,20101230,090003,3310,1
OTP,0,20101230,090200,5100,90
OTP,0,20101230,090200,5100,2715
OTP,0,20101230,090200,5100,15
OTP,0,20101230,090200,5100,200
OTP,0,20101230,090200,5100,30
OTP,0,20101230,090200,5100,725
OTP,0,20101230,090200,5100,65
OTP,0,20101230,090200,5100,70
OTP,0,20101230,090200,5100,10
OTP,0,20101230,090200,5100,1500
OTP,0,20101230,090200,5100,50
OTP,0,20101230,090200,5100,14
OTP,0,20101230,090200,5100,186
OTP,0,20101230,090200,5100,20
OTP,0,20101230,090200,5100,100
OTP,0,20101230,090200,5100,20
OTP,0,20101230,090200,5100,25
OTP,0,20101230,090200,5100,20
OTP,0,20101230,090200,5100,100
OTP,0,20101230,090200,5100,60
OTP,0,20101230,090200,5100,500
OTP,0,20101230,090200,5100,250
OTP,0,20101230,090200,5100,50
KEG,0,20101230,090203,139,3000
OTP,0,20101230,090208,5100,10
OTP,0,20101230,090209,5100,50
OTP,0,20101230,090210,5100,20
OTP,0,20101230,090227,5100,350
OTP,0,20101230,090243,5096,17
OTP,0,20101230,090243,5096,3
OTP,0,20101230,090243,5095,97
OTP,0,20101230,090243,5095,103
OTP,0,20101230,090243,5095,30
OTP,0,20101230,090243,5090,50
OTP,0,20101230,090243,5089,17
OTP,0,20101230,090243,5089,21
OTP,0,20101230,090243,5086,44
OTP,0,20101230,090243,5085,30
OTP,0,20101230,090243,5085,5
OTP,0,20101230,090243,5085,25
OTP,0,20101230,090243,5085,50
OTP,0,20101230,090243,5083,25
OTP,0,20101230,090243,5083,5
OTP,0,20101230,090243,5080,100
OTP,0,20101230,090243,5080,95
OTP,0,20101230,090243,5080,15
OTP,0,20101230,090243,5080,100
BUX1112,0,20101230,090248,21987,1
ORC,0,20101230,090249,1970,50
GENESIS,0,20101230,090253,175,50
GENESIS,0,20101230,090253,177,10
OTP,0,20101230,090257,5080,790
OTP,0,20101230,090257,5080,115
OTP,0,20101230,090257,5080,32
OTP,0,20101230,090257,5080,63
OTP,0,20101230,090301,5080,237
OTP,0,20101230,090301,5080,6
OTP,0,20101230,090301,5080,500
OTP,0,20101230,090301,5080,100
OTP,0,20101230,090301,5080,100
OTP,0,20101230,090301,5080,50
OTP,0,20101230,090301,5078,30
OTP,0,20101230,090301,5075,10
OTP,0,20101230,090301,5075,2
OTP,0,20101230,090301,5075,20
OTP,0,20101230,090301,5075,6
OTP,0,20101230,090301,5075,20
OTP,0,20101230,090301,5071,13
OTP,0,20101230,090301,5070,15
OTP,0,20101230,090301,5070,30
OTP,0,20101230,090301,5068,25
OTP,0,20101230,090301,5068,35
OTP,0,20101230,090301,5068,18
OTP,0,20101230,090301,5066,16
BUX1112,0,20101230,090306,21982,4
BUX1112,0,20101230,090306,21980.5,9
OTP,0,20101230,090310,5067,40
OTP,0,20101230,090310,5069,4
BUX1112,0,20101230,090318,21971,1
OTP,0,20101230,090326,5070,50
BUX1112,0,20101230,090327,21971,2
OTP,0,20101230,090333,5070,7
OTP,0,20101230,090425,5079,25
OTP,0,20101230,090425,5080,1000
OTP,0,20101230,090425,5080,30
OTP,0,20101230,090431,5080,20
OTP,0,20101230,090433,5080,1000
PFLAX,0,20101230,090445,599,251
OTP,0,20101230,090506,5083,30
OTP,0,20101230,090519,5085,7
MTELEKOM,0,20101230,090526,514,1000
OTP,0,20101230,090537,5090,50
OTP,0,20101230,090537,5090,135
OTP,0,20101230,090538,5090,120
OTP,0,20101230,090538,5085,13
OTP,0,20101230,090538,5085,20
OTP,0,20101230,090538,5085,67
MTELEKOM,0,20101230,090539,515,1000
MTELEKOM,0,20101230,090539,515,300
OTP,0,20101230,090546,5090,41
OTP,0,20101230,090559,5090,200
OTP,0,20101230,090608,5090,4
OTP,0,20101230,090608,5090,16
MTELEKOM,0,20101230,090633,516,300
MTELEKOM,0,20101230,090633,516,1790
MTELEKOM,0,20101230,090633,516,600
MTELEKOM,0,20101230,090633,516,2200
MTELEKOM,0,20101230,090633,517,200
MTELEKOM,0,20101230,090633,517,1000
MTELEKOM,0,20101230,090633,517,610
MOL,0,20101230,090640,20500,22
MOL,0,20101230,090640,20500,6
MOL,0,20101230,090640,20500,1
BUX1112,0,20101230,090640,21971,2
OTP,0,20101230,090641,5095,140
OTP,0,20101230,090641,5098,100
OTP,0,20101230,090641,5099,375
ZWACK,0,20101230,090700,13100,10
MTELEKOM,0,20101230,090710,515,5
RICHTER,0,20101230,090742,42900,10
RICHTER,0,20101230,090742,43000,53
RICHTER,0,20101230,090742,43100,26
RICHTER,0,20101230,090742,43100,11
OTP,0,20101230,090836,5097,325
OTP,0,20101230,090836,5098,50
OTP,0,20101230,090836,5098,500
OTP,0,20101230,090836,5099,150
OTP,0,20101230,090836,5099,50
OTP,0,20101230,090836,5099,50
OTP,0,20101230,090836,5100,845
OTP,0,20101230,090836,5100,100
OTP,0,20101230,090836,5100,1000
OTP,0,20101230,090836,5100,500
OTP,0,20101230,090836,5100,200
OTP,0,20101230,090836,5100,155
OTP,0,20101230,090839,5094,20
EBGOLD,0,20101230,090900,3001,33
OTP,0,20101230,090906,5098,200
OTP,0,20101230,090909,5099,60
OTP,0,20101230,090922,5099,100
OTP,0,20101230,090928,5099,15
MTELEKOM,0,20101230,090956,515,5
MTELEKOM,0,20101230,090956,514,1000
MTELEKOM,0,20101230,090956,513,285
MTELEKOM,0,20101230,090956,513,705
OTP,0,20101230,091002,5097,24
OTP,0,20101230,091002,5099,25
OTP,0,20101230,091012,5100,195
OTP,0,20101230,091012,5100,650
OTP,0,20101230,091012,5100,155
OTP,0,20101230,091012,5100,50
OTP,0,20101230,091012,5099,151
OTP,0,20101230,091012,5099,60
PFLAX,0,20101230,091054,599,19
PFLAX,0,20101230,091054,590,61
RFV,0,20101230,091108,8485,20
ZWACK,0,20101230,091143,13060,3
OTP,0,20101230,091221,5094,10
OTP,0,20101230,091221,5093,10
KEG,0,20101230,091222,139,750
OTP,0,20101230,091224,5099,50
OTP,0,20101230,091250,5100,15
PFLAX,0,20101230,091306,590,99
OTP,0,20101230,091307,5100,323
OTP,0,20101230,091311,5100,457
OTP,0,20101230,091311,5100,82
OTP,0,20101230,091311,5100,100
