<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
BUX1012,0,20101202,090028,21300,1
BUX1012,0,20101202,090028,21300,1
BUX1012,0,20101202,090028,21300,1
BUX1012,0,20101202,090028,21300,1
BUX1012,0,20101202,090028,21300,1
BUX1012,0,20101202,090028,21300,47
BUX1012,0,20101202,090028,21300,3
BUX1012,0,20101202,090028,21300,1
BUX1012,0,20101202,090028,21300,13
BUX1012,0,20101202,090028,21300,1
BUX1012,0,20101202,090028,21300,1
BUX1012,0,20101202,090028,21300,2
BUX1012,0,20101202,090028,21300,1
BUX1012,0,20101202,090028,21300,10
BUX1012,0,20101202,090028,21300,5
BUX1012,0,20101202,090028,21300,1
BUX1012,0,20101202,090028,21300,34
BUX1012,0,20101202,090028,21300,16
BUX1012,0,20101202,090028,21300,2
BUX1012,0,20101202,090028,21300,8
BUX1012,0,20101202,090028,21300,4
BUX1012,0,20101202,090028,21300,1
BUX1012,0,20101202,090028,21300,19
ANY,0,20101202,090047,718,150
ANY,0,20101202,090047,718,100
ANY,0,20101202,090047,718,1000
ANY,0,20101202,090047,718,90
ANY,0,20101202,090047,718,100
ANY,0,20101202,090047,718,200
ANY,0,20101202,090047,718,100
ANY,0,20101202,090047,718,1600
ANY,0,20101202,090047,718,100
ANY,0,20101202,090047,718,148
ANY,0,20101202,090047,718,750
ANY,0,20101202,090047,718,262
BOOK,0,20101202,090047,490,200
EGIS,0,20101202,090047,19250,6
EGIS,0,20101202,090047,19250,4
FHB,0,20101202,090047,990,300
FHB,0,20101202,090047,990,100
FHB,0,20101202,090047,990,400
FHB,0,20101202,090047,990,100
FHB,0,20101202,090047,990,50
FHB,0,20101202,090047,990,100
FHB,0,20101202,090047,990,50
FHB,0,20101202,090047,990,650
FHB,0,20101202,090047,990,1000
FOTEX,0,20101202,090047,402,750
FOTEX,0,20101202,090047,402,1200
FOTEX,0,20101202,090047,402,181
FOTEX,0,20101202,090047,402,1250
FOTEX,0,20101202,090047,402,180
GENESIS,0,20101202,090047,260,50
HUMET,0,20101202,090047,9,3000
HUMET,0,20101202,090047,9,6444
HUMET,0,20101202,090047,9,26556
HUMET,0,20101202,090047,9,52000
HUMET,0,20101202,090047,9,21444
HUMET,0,20101202,090047,9,6556
HUMET,0,20101202,090047,9,3444
HUMET,0,20101202,090047,9,9000
HUMET,0,20101202,090047,9,4000
HUMET,0,20101202,090047,9,22556
HUMET,0,20101202,090047,9,10444
HUMET,0,20101202,090047,9,780
HUMET,0,20101202,090047,9,14776
HUMET,0,20101202,090047,9,35000
HUMET,0,20101202,090047,9,40000
KEG,0,20101202,090047,165,200
KEG,0,20101202,090047,165,600
KEG,0,20101202,090047,165,200
KEG,0,20101202,090047,165,1300
KEG,0,20101202,090047,165,3700
KEG,0,20101202,090047,165,1000
KEG,0,20101202,090047,165,300
KEG,0,20101202,090047,165,1000
KEG,0,20101202,090047,165,2000
KEG,0,20101202,090047,165,500
KEG,0,20101202,090047,165,1000
KEG,0,20101202,090047,165,250
KEG,0,20101202,090047,165,150
KEG,0,20101202,090047,165,200
KEG,0,20101202,090047,165,100
KEG,0,20101202,090047,165,100
KEG,0,20101202,090047,165,290
KEG,0,20101202,090047,165,700
KEG,0,20101202,090047,165,1000
KEG,0,20101202,090047,165,800
KEG,0,20101202,090047,165,5000
KEG,0,20101202,090047,165,1000
KEG,0,20101202,090047,165,443
KEG,0,20101202,090047,165,1610
KEG,0,20101202,090047,165,300
KEG,0,20101202,090047,165,500
KEG,0,20101202,090047,165,1200
KEG,0,20101202,090047,165,4000
KEG,0,20101202,090047,165,500
KEG,0,20101202,090047,165,2000
KEG,0,20101202,090047,165,57
MOL,0,20101202,090047,19050,12
MOL,0,20101202,090047,19050,21
MOL,0,20101202,090047,19050,30
MOL,0,20101202,090047,19050,10
MOL,0,20101202,090047,19050,5
MOL,0,20101202,090047,19050,5
MOL,0,20101202,090047,19050,20
MOL,0,20101202,090047,19050,10
MOL,0,20101202,090047,19050,5
MOL,0,20101202,090047,19050,5
MOL,0,20101202,090047,19050,50
MOL,0,20101202,090047,19050,139
MOL,0,20101202,090047,19050,111
MOL,0,20101202,090047,19050,50
MOL,0,20101202,090047,19050,39
MOL,0,20101202,090047,19050,10
MOL,0,20101202,090047,19050,1
MOL,0,20101202,090047,19050,15
MOL,0,20101202,090047,19050,35
MOL,0,20101202,090047,19050,65
MOL,0,20101202,090047,19050,90
MOL,0,20101202,090047,19050,81
MOL,0,20101202,090047,19050,5
MOL,0,20101202,090047,19050,5
MOL,0,20101202,090047,19050,6
MOL,0,20101202,090047,19050,248
MOL,0,20101202,090047,19050,2
MOL,0,20101202,090047,19050,150
MTELEKOM,0,20101202,090047,553,40
MTELEKOM,0,20101202,090047,553,660
MTELEKOM,0,20101202,090047,553,1340
MTELEKOM,0,20101202,090047,553,660
MTELEKOM,0,20101202,090047,553,340
MTELEKOM,0,20101202,090047,553,660
MTELEKOM,0,20101202,090047,553,1140
MTELEKOM,0,20101202,090047,553,560
MTELEKOM,0,20101202,090047,553,540
MTELEKOM,0,20101202,090047,553,660
MTELEKOM,0,20101202,090047,553,500
MTELEKOM,0,20101202,090047,553,13840
MTELEKOM,0,20101202,090047,553,2000
OTP,0,20101202,090047,5215,17
OTP,0,20101202,090047,5215,173
OTP,0,20101202,090047,5215,30
OTP,0,20101202,090047,5215,237
OTP,0,20101202,090047,5215,190
OTP,0,20101202,090047,5215,10
OTP,0,20101202,090047,5215,200
OTP,0,20101202,090047,5215,17
OTP,0,20101202,090047,5215,25
OTP,0,20101202,090047,5215,200
OTP,0,20101202,090047,5215,1000
OTP,0,20101202,090047,5215,25
OTP,0,20101202,090047,5215,96
OTP,0,20101202,090047,5215,304
OTP,0,20101202,090047,5215,30
OTP,0,20101202,090047,5215,1000
OTP,0,20101202,090047,5215,666
OTP,0,20101202,090047,5215,150
OTP,0,20101202,090047,5215,387
OTP,0,20101202,090047,5215,13
OTP,0,20101202,090047,5215,25
OTP,0,20101202,090047,5215,102
OTP,0,20101202,090047,5215,100
OTP,0,20101202,090047,5215,198
OTP,0,20101202,090047,5215,300
OTP,0,20101202,090047,5215,14
OTP,0,20101202,090047,5215,250
OTP,0,20101202,090047,5215,15
OTP,0,20101202,090047,5215,1000
OTP,0,20101202,090047,5215,100
OTP,0,20101202,090047,5215,100
OTP,0,20101202,090047,5215,23
OTP,0,20101202,090047,5215,4
OTP,0,20101202,090047,5215,5
OTP,0,20101202,090047,5215,25
OTP,0,20101202,090047,5215,15
OTP,0,20101202,090047,5215,20
OTP,0,20101202,090047,5215,81
OTP,0,20101202,090047,5215,19
OTP,0,20101202,090047,5215,50
OTP,0,20101202,090047,5215,13
OTP,0,20101202,090047,5215,15
OTP,0,20101202,090047,5215,25
OTP,0,20101202,090047,5215,878
OTP,0,20101202,090047,5215,1400
OTP,0,20101202,090047,5215,20
OTP,0,20101202,090047,5215,10
OTP,0,20101202,090047,5215,82
OTP,0,20101202,090047,5215,110
OTP,0,20101202,090047,5215,21
OTP,0,20101202,090047,5215,24
OTP,0,20101202,090047,5215,200
OTP,0,20101202,090047,5215,12
OTP,0,20101202,090047,5215,50
OTP,0,20101202,090047,5215,500
OTP,0,20101202,090047,5215,345
OTP,0,20101202,090047,5215,25
OTP,0,20101202,090047,5215,174
OTP,0,20101202,090047,5215,34
OTP,0,20101202,090047,5215,25
OTP,0,20101202,090047,5215,67
OTP,0,20101202,090047,5215,8
