<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
BUX1112,0,20101231,095628,21939,5
OTP,0,20101231,095636,5032,232
OTP,0,20101231,095636,5030,100
OTP,0,20101231,095636,5030,100
OTP,0,20101231,095636,5030,180
OTP,0,20101231,095636,5030,50
OTP,0,20101231,095636,5030,30
OTP,0,20101231,095636,5030,351
OTP,0,20101231,095705,5030,169
BUX1112,0,20101231,095708,21939.5,1
BUX1112,0,20101231,095708,21940,42
FOTEX,0,20101231,095740,378,10
FOTEX,0,20101231,095740,378,150
FOTEX,0,20101231,095740,377,87
MOL,0,20101231,095744,20775,21
MOL,0,20101231,095744,20775,126
OTP,0,20101231,095820,5031,100
OTP,0,20101231,095840,5031,40
MOL,0,20101231,095852,20750,150
BUX1112,0,20101231,095853,21938,1
MOL,0,20101231,095905,20770,128
KEG,0,20101231,095907,140,1000
OTP,0,20101231,095920,5031,10
SYNERGON,0,20101231,095940,472,100
OTP,0,20101231,095945,5035,32
OTP,0,20101231,095950,5035,63
OTP,0,20101231,095950,5037,15
OTP,0,20101231,095950,5038,322
MOL,0,20101231,095956,20780,10
MOL,0,20101231,100001,20770,50
KEG,0,20101231,100015,140,650
MOL,0,20101231,100025,20780,15
MOL,0,20101231,100025,20780,135
BUX1112,0,20101231,100028,21945,4
BUX1112,0,20101231,100028,21950,1
BUX1112,0,20101231,100028,21950,1
BUX1112,0,20101231,100028,21968,1
BUX1112,0,20101231,100028,21970,2
BUX1112,0,20101231,100028,21970,1
BUX1112,0,20101231,100028,21970,1
BUX1112,0,20101231,100028,21970,2
BUX1112,0,20101231,100028,21972,1
BUX1112,0,20101231,100028,21972,1
BUX1112,0,20101231,100028,21974,1
BUX1112,0,20101231,100028,21978,1
BUX1112,0,20101231,100028,21979.5,1
MOL,0,20101231,100035,20790,26
MOL,0,20101231,100035,20795,15
MOL,0,20101231,100035,20795,50
MOL,0,20101231,100035,20800,10
MOL,0,20101231,100035,20800,3
MOL,0,20101231,100035,20800,4
MOL,0,20101231,100035,20800,20
MOL,0,20101231,100035,20800,20
MOL,0,20101231,100035,20800,32
MOL,0,20101231,100035,20800,7
MOL,0,20101231,100035,20800,20
MOL,0,20101231,100035,20800,7
MOL,0,20101231,100035,20800,7
MOL,0,20101231,100035,20800,185
MOL,0,20101231,100035,20800,30
MOL,0,20101231,100035,20800,10
MOL,0,20101231,100035,20800,10
MOL,0,20101231,100035,20800,300
MOL,0,20101231,100035,20800,25
MOL,0,20101231,100035,20800,16
MOL,0,20101231,100035,20800,100
MOL,0,20101231,100035,20800,26
MOL,0,20101231,100035,20800,5
MOL,0,20101231,100035,20800,5
MOL,0,20101231,100035,20800,3
MOL,0,20101231,100048,20810,20
MOL,0,20101231,100048,20815,26
MOL,0,20101231,100048,20835,4
MTELEKOM,0,20101231,100100,514,207
MTELEKOM,0,20101231,100100,514,800
MTELEKOM,0,20101231,100100,514,200
MTELEKOM,0,20101231,100100,515,2631
MTELEKOM,0,20101231,100100,515,42
BUX1112,0,20101231,100111,21980,21
RFV,0,20101231,100123,8500,37
RFV,0,20101231,100123,8500,8
OTP,0,20101231,100125,5031,34
OTP,0,20101231,100130,5038,50
OTP,0,20101231,100135,5038,10
MTELEKOM,0,20101231,100140,515,500
BUX1112,0,20101231,100149,21980,1
RFV,0,20101231,100152,8500,92
RFV,0,20101231,100152,8500,68
MTELEKOM,0,20101231,100200,513,1575
MTELEKOM,0,20101231,100200,513,600
MTELEKOM,0,20101231,100200,513,200
MTELEKOM,0,20101231,100200,513,400
MTELEKOM,0,20101231,100200,512,2000
MTELEKOM,0,20101231,100200,512,510
MTELEKOM,0,20101231,100200,512,500
MTELEKOM,0,20101231,100200,512,1000
MTELEKOM,0,20101231,100200,512,1500
MTELEKOM,0,20101231,100200,512,100
MTELEKOM,0,20101231,100200,512,200
MTELEKOM,0,20101231,100200,512,2000
MTELEKOM,0,20101231,100200,512,200
MTELEKOM,0,20101231,100200,512,100
MTELEKOM,0,20101231,100200,512,3010
MOL,0,20101231,100201,20835,26
MOL,0,20101231,100201,20835,127
MOL,0,20101231,100201,20845,15
MOL,0,20101231,100201,20845,5
MOL,0,20101231,100201,20845,100
MOL,0,20101231,100201,20850,180
MOL,0,20101231,100201,20850,20
MOL,0,20101231,100201,20850,50
MOL,0,20101231,100201,20850,20
MOL,0,20101231,100201,20850,20
MOL,0,20101231,100201,20850,4
MOL,0,20101231,100201,20850,1000
OTP,0,20101231,100205,5038,100
PANNERGY,0,20101231,100223,907,31
MTELEKOM,0,20101231,100223,513,18773
MOL,0,20101231,100241,20855,10
MOL,0,20101231,100241,20870,20
MOL,0,20101231,100241,20870,150
MOL,0,20101231,100257,20850,1933
MOL,0,20101231,100308,20850,1067
MOL,0,20101231,100308,20850,11
BUX1112,0,20101231,100313,21970,9
BUX1112,0,20101231,100347,21970,1
OTP,0,20101231,100400,5037,50
OTP,0,20101231,100402,5034,200
OTP,0,20101231,100409,5037,100
OTP,0,20101231,100424,5036,190
MTELEKOM,0,20101231,100457,513,500
BUX1112,0,20101231,100458,21975,1
OTP,0,20101231,100505,5036,110
OTP,0,20101231,100505,5037,290
BUX1112,0,20101231,100525,21975,7
OTP,0,20101231,100542,5037,24
FHB,0,20101231,100543,950,62
FHB,0,20101231,100543,950,100
FHB,0,20101231,100543,954,65
FHB,0,20101231,100543,955,50
FHB,0,20101231,100543,955,70
FHB,0,20101231,100543,956,100
FHB,0,20101231,100543,957,150
FHB,0,20101231,100543,959,352
BUX1112,0,20101231,100558,21974.5,1
RFV,0,20101231,100615,8500,2
RFV,0,20101231,100615,8510,17
RFV,0,20101231,100615,8520,3
RFV,0,20101231,100615,8521,100
RFV,0,20101231,100615,8550,11
RFV,0,20101231,100615,8550,17
OTP,0,20101231,100645,5034,3
OTP,0,20101231,100645,5034,72
MTELEKOM,0,20101231,100705,512,1350
OTP,0,20101231,100717,5034,28
OTP,0,20101231,100717,5034,200
OTP,0,20101231,100717,5031,34
OTP,0,20101231,100717,5031,200
OTP,0,20101231,100717,5030,480
OTP,0,20101231,100717,5030,35
OTP,0,20101231,100717,5030,100
OTP,0,20101231,100717,5030,46
OTP,0,20101231,100717,5030,45
OTP,0,20101231,100717,5030,500
OTP,0,20101231,100717,5030,133
OTP,0,20101231,100734,5036,250
OTP,0,20101231,100734,5037,300
MTELEKOM,0,20101231,100823,513,2000
MTELEKOM,0,20101231,100823,514,108
MTELEKOM,0,20101231,100823,514,1000
MTELEKOM,0,20101231,100823,514,4900
BUX1112,0,20101231,100901,21950,4
MTELEKOM,0,20101231,100902,514,1000
MOL,0,20101231,100903,20805,40
MTELEKOM,0,20101231,100912,514,100
BUX1112,0,20101231,100932,21950,4
OTP,0,20101231,100937,5035,100
OTP,0,20101231,100938,5035,120
BUX1112,0,20101231,100946,21950,2
KEG,0,20101231,100954,140,1349
KEG,0,20101231,100954,140,2430
KEG,0,20101231,100954,140,721
OTP,0,20101231,100959,5031,240
MTELEKOM,0,20101231,101008,514,4592
MTELEKOM,0,20101231,101008,514,486
MTELEKOM,0,20101231,101008,512,640
MTELEKOM,0,20101231,101008,512,592
KEG,0,20101231,101020,140,29
OTP,0,20101231,101021,5035,15
OTP,0,20101231,101021,5036,485
KEG,0,20101231,101032,140,500
BUX1112,0,20101231,101046,21950,1
OTP,0,20101231,101051,5036,15
OTP,0,20101231,101051,5037,355
OTP,0,20101231,101051,5037,30
OTP,0,20101231,101112,5037,220
OTP,0,20101231,101112,5038,318
OTP,0,20101231,101112,5039,100
OTP,0,20101231,101112,5039,40
OTP,0,20101231,101112,5039,50
OTP,0,20101231,101112,5039,740
OTP,0,20101231,101112,5039,70
OTP,0,20101231,101112,5040,27
OTP,0,20101231,101112,5040,500
OTP,0,20101231,101112,5040,700
OTP,0,20101231,101112,5040,897
OTP,0,20101231,101112,5040,150
OTP,0,20101231,101112,5040,1100
OTP,0,20101231,101126,5040,88
OTP,0,20101231,101126,5040,1912
MTELEKOM,0,20101231,101127,514,200
OTP,0,20101231,101128,5040,88
OTP,0,20101231,101128,5040,312
OTP,0,20101231,101210,5045,260
OTP,0,20101231,101227,5045,140
OTP,0,20101231,101227,5045,300
OTP,0,20101231,101227,5045,120
OTP,0,20101231,101227,5045,280
OTP,0,20101231,101227,5045,160
OTP,0,20101231,101231,5045,340
OTP,0,20101231,101231,5046,200
OTP,0,20101231,101231,5046,1000
OTP,0,20101231,101231,5047,508
OTP,0,20101231,101231,5047,100
OTP,0,20101231,101231,5047,100
OTP,0,20101231,101231,5047,56
OTP,0,20101231,101231,5048,81
OTP,0,20101231,101231,5048,3000
MTELEKOM,0,20101231,101247,515,100
MTELEKOM,0,20101231,101252,514,250
RICHTER,0,20101231,101252,42690,6
RICHTER,0,20101231,101252,42695,44
BUX1112,0,20101231,101304,21970,1
BUX1112,0,20101231,101304,21970,2
OTP,0,20101231,101334,5048,40
FOTEX,0,20101231,101335,378,660
MTELEKOM,0,20101231,101339,514,60
MTELEKOM,0,20101231,101346,514,690
SYNERGON,0,20101231,101356,470,100
MOL,0,20101231,101403,20840,5
MOL,0,20101231,101403,20845,35
MOL,0,20101231,101403,20845,60
OTP,0,20101231,101405,5042,160
OTP,0,20101231,101421,5045,10
BUX1112,0,20101231,101425,21974.5,1
BUX1112,0,20101231,101425,21975,5
BUX1112,0,20101231,101425,21975,3
ETFBUXOTP,0,20101231,101445,890,120
PHYLAXIA,0,20101231,101447,44,7253
OTP,0,20101231,101517,5041,122
OTP,0,20101231,101517,5041,328
MTELEKOM,0,20101231,101525,514,310
MTELEKOM,0,20101231,101537,513,4000
MTELEKOM,0,20101231,101537,513,105
BUX1112,0,20101231,101553,21970,1
BUX1112,0,20101231,101553,21970,1
MTELEKOM,0,20101231,101556,513,190
MTELEKOM,0,20101231,101606,514,600
MOL,0,20101231,101608,20845,40
MOL,0,20101231,101608,20850,10
OTP,0,20101231,101610,5041,172
OTP,0,20101231,101610,5040,88
OTP,0,20101231,101610,5040,240
MOL,0,20101231,101635,20830,49
MOL,0,20101231,101635,20850,1
MOL,0,20101231,101650,20835,10
MOL,0,20101231,101650,20850,40
OTP,0,20101231,101742,5040,21
OTP,0,20101231,101755,5040,53
OTP,0,20101231,101808,5044,100
OTP,0,20101231,101808,5047,15
MTELEKOM,0,20101231,101817,514,200
BUX1112,0,20101231,101852,21980,28
FHB,0,20101231,101854,958,80
FHB,0,20101231,101854,958,70
BUX1112,0,20101231,101854,21980,1
BUX1112,0,20101231,101905,21980,5
MTELEKOM,0,20101231,101915,514,200
OTP,0,20101231,101922,5040,1
MOL,0,20101231,101937,20840,35
MOL,0,20101231,101937,20845,15
PHYLAXIA,0,20101231,101937,44,1500
OTP,0,20101231,101959,5040,500
MTELEKOM,0,20101231,102004,514,498
MTELEKOM,0,20101231,102004,514,650
MTELEKOM,0,20101231,102004,515,2957
OTP,0,20101231,102008,5047,5
OTP,0,20101231,102008,5047,10
OTP,0,20101231,102008,5048,35
MOL,0,20101231,102030,20810,10
FOTEX,0,20101231,102037,381,900
FOTEX,0,20101231,102037,382,396
FOTEX,0,20101231,102037,382,704
RICHTER,0,20101231,102042,42550,6
MTELEKOM,0,20101231,102156,514,200
BUX1112,0,20101231,102158,21974.5,1
BUX1112,0,20101231,102158,21975,1
MOL,0,20101231,102214,20840,1
SYNERGON,0,20101231,102217,471,350
SYNERGON,0,20101231,102217,472,50
SYNERGON,0,20101231,102217,474,15
SYNERGON,0,20101231,102217,474,150
SYNERGON,0,20101231,102217,477,23
SYNERGON,0,20101231,102217,483,50
SYNERGON,0,20101231,102217,484,362
OTP,0,20101231,102218,5048,38
OTP,0,20101231,102218,5048,462
AAA,0,20101231,102218,230,10
DANUBIUS,0,20101231,102228,4380,14
DANUBIUS,0,20101231,102235,4400,20
SYNERGON,0,20101231,102245,484,638
SYNERGON,0,20101231,102245,484,262
OTP,0,20101231,102305,5047,100
MOL,0,20101231,102310,20810,122
MOL,0,20101231,102310,20805,82
MOL,0,20101231,102310,20800,2
MOL,0,20101231,102310,20800,174
MOL,0,20101231,102310,20800,11
MOL,0,20101231,102340,20800,10
MOL,0,20101231,102343,20840,4
MOL,0,20101231,102343,20840,30
MOL,0,20101231,102343,20845,460
MOL,0,20101231,102343,20850,949
MOL,0,20101231,102343,20850,200
MOL,0,20101231,102343,20850,30
MOL,0,20101231,102343,20870,1
MOL,0,20101231,102343,20880,10
MOL,0,20101231,102343,20880,73
MOL,0,20101231,102343,20880,5
MOL,0,20101231,102343,20885,190
MOL,0,20101231,102343,20885,100
MOL,0,20101231,102343,20885,100
MOL,0,20101231,102343,20890,51
MOL,0,20101231,102343,20890,100
MOL,0,20101231,102343,20890,50
MOL,0,20101231,102343,20890,100
MOL,0,20101231,102343,20890,5
MOL,0,20101231,102343,20890,400
MOL,0,20101231,102343,20890,30
MOL,0,20101231,102343,20895,12
MOL,0,20101231,102343,20895,8
MOL,0,20101231,102343,20895,20
MOL,0,20101231,102343,20895,50
MOL,0,20101231,102343,20895,5
MOL,0,20101231,102343,20900,20
MOL,0,20101231,102343,20900,40
MOL,0,20101231,102343,20900,60
MOL,0,20101231,102343,20900,2
MOL,0,20101231,102343,20900,3
MOL,0,20101231,102343,20900,13
MOL,0,20101231,102343,20900,193
MOL,0,20101231,102343,20900,400
MOL,0,20101231,102343,20900,6
MOL,0,20101231,102343,20900,231
MOL,0,20101231,102343,20900,100
MOL,0,20101231,102343,20900,34
MOL,0,20101231,102343,20900,2
MOL,0,20101231,102343,20900,50
MOL,0,20101231,102343,20900,25
MOL,0,20101231,102343,20900,10
MOL,0,20101231,102343,20900,10
MOL,0,20101231,102343,20900,818
