<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
MOL,0,20110117,090855,21780,36
OTP,0,20110117,090856,5330,30
OTP,0,20110117,090901,5330,200
MTELEKOM,0,20110117,090907,542,694
OTP,0,20110117,090917,5330,140
OTP,0,20110117,090917,5335,60
OTP,0,20110117,090919,5330,20
BUX1112,0,20110117,090933,23001,2
BUX1112,0,20110117,090933,23001,2
MTELEKOM,0,20110117,090935,542,510
OTP,0,20110117,090936,5330,50
OTP,0,20110117,090938,5330,30
MOL,0,20110117,090944,21780,14
MOL,0,20110117,090944,21785,10
MOL,0,20110117,090944,21790,201
MOL,0,20110117,090944,21795,50
MOL,0,20110117,090944,21795,225
RICHTER,0,20110117,090945,43020,1
MOL,0,20110117,090945,21795,375
MOL,0,20110117,090945,21800,10
MOL,0,20110117,090945,21800,115
MOL,0,20110117,090945,21800,25
MOL,0,20110117,090945,21800,4
MOL,0,20110117,090945,21800,1
MOL,0,20110117,090947,21800,49
MOL,0,20110117,090947,21800,100
MOL,0,20110117,090947,21800,50
MOL,0,20110117,090947,21800,135
MOL,0,20110117,090949,21800,166
MOL,0,20110117,090949,21745,100
MOL,0,20110117,090949,21745,44
MOL,0,20110117,090949,21705,25
MOL,0,20110117,090949,21700,10
MOL,0,20110117,090950,21700,155
MOL,0,20110117,090950,21800,50
BUX1112,0,20110117,090951,23001,1
MOL,0,20110117,090959,21830,2
MTELEKOM,0,20110117,091001,542,510
BUX1112,0,20110117,091002,23001,2
BUX1112,0,20110117,091002,23001,2
BUX1112,0,20110117,091010,23020,2
MOL,0,20110117,091014,21805,200
MOL,0,20110117,091014,21800,295
MOL,0,20110117,091015,21800,5
OTP,0,20110117,091021,5335,289
OTP,0,20110117,091021,5335,717
OTP,0,20110117,091021,5335,494
OTP,0,20110117,091026,5330,70
OTP,0,20110117,091026,5330,800
MOL,0,20110117,091027,21805,100
OTP,0,20110117,091027,5330,130
OTP,0,20110117,091027,5335,6
MTELEKOM,0,20110117,091028,542,510
OTP,0,20110117,091029,5335,500
PANNERGY,0,20110117,091037,905,107
PANNERGY,0,20110117,091037,905,100
PANNERGY,0,20110117,091037,903,15
PANNERGY,0,20110117,091037,903,100
OTP,0,20110117,091038,5335,364
OTP,0,20110117,091051,5335,31
MOL,0,20110117,091055,21830,10
MTELEKOM,0,20110117,091055,542,15
OTP,0,20110117,091108,5339,307
MOL,0,20110117,091115,21805,90
MTELEKOM,0,20110117,091117,541,200
MTELEKOM,0,20110117,091123,543,1000
OTP,0,20110117,091129,5340,480
OTP,0,20110117,091135,5340,200
MOL,0,20110117,091144,21805,60
MOL,0,20110117,091144,21805,40
MTELEKOM,0,20110117,091149,543,515
OTP,0,20110117,091200,5340,320
OTP,0,20110117,091200,5340,500
OTP,0,20110117,091200,5340,180
MTELEKOM,0,20110117,091216,542,510
OTP,0,20110117,091218,5339,5
OTP,0,20110117,091233,5339,100
MTELEKOM,0,20110117,091243,542,510
MTELEKOM,0,20110117,091245,541,1000
MTELEKOM,0,20110117,091245,541,10
RICHTER,0,20110117,091256,43030,2
OTP,0,20110117,091300,5339,50
OTP,0,20110117,091300,5339,100
OTP,0,20110117,091300,5340,100
OTP,0,20110117,091300,5337,19
OTP,0,20110117,091300,5337,50
MOL,0,20110117,091300,21805,53
MTELEKOM,0,20110117,091301,541,190
MTELEKOM,0,20110117,091301,541,232
BUX1112,0,20110117,091301,23030,1
BUX1112,0,20110117,091301,23034,4
BUX1112,0,20110117,091301,23035,3
OTP,0,20110117,091302,5339,150
MOL,0,20110117,091306,21805,103
BUX1112,0,20110117,091306,23039,1
BUX1112,0,20110117,091306,23044,3
BUX1112,0,20110117,091306,23049,10
BUX1112,0,20110117,091306,23050,18
OTP,0,20110117,091309,5336,54
MTELEKOM,0,20110117,091310,542,278
MOL,0,20110117,091312,21805,21
OTP,0,20110117,091314,5340,10
OTP,0,20110117,091325,5340,110
OTP,0,20110117,091325,5340,1000
MTELEKOM,0,20110117,091337,542,510
OTP,0,20110117,091353,5345,29
MOL,0,20110117,091355,21810,50
BUX1112,0,20110117,091355,23069.5,5
MTELEKOM,0,20110117,091404,542,192
MTELEKOM,0,20110117,091404,542,318
RICHTER,0,20110117,091413,43030,1
MTELEKOM,0,20110117,091431,542,510
OTP,0,20110117,091433,5350,130
OTP,0,20110117,091442,5350,373
MTELEKOM,0,20110117,091458,542,510
OTP,0,20110117,091501,5350,346
BUX1112,0,20110117,091510,23069,3
MTELEKOM,0,20110117,091525,542,510
RICHTER,0,20110117,091530,43030,2
RICHTER,0,20110117,091530,43020,11
RICHTER,0,20110117,091530,43020,35
RICHTER,0,20110117,091530,43015,107
RICHTER,0,20110117,091530,43005,134
RICHTER,0,20110117,091530,43000,120
RICHTER,0,20110117,091530,43000,25
RICHTER,0,20110117,091532,42820,20
MOL,0,20110117,091538,21850,10
RICHTER,0,20110117,091539,42805,50
RICHTER,0,20110117,091539,42805,2
OTP,0,20110117,091543,5350,54
OTP,0,20110117,091543,5350,46
MOL,0,20110117,091543,21805,33
MOL,0,20110117,091543,21805,250
MOL,0,20110117,091545,21805,534
RICHTER,0,20110117,091546,42800,3
RICHTER,0,20110117,091546,42800,3
RICHTER,0,20110117,091546,42790,10
BUX1112,0,20110117,091548,23051,1
MTELEKOM,0,20110117,091553,542,510
MOL,0,20110117,091555,21805,100
RICHTER,0,20110117,091556,42790,3
BUX1112,0,20110117,091606,23051,2
MOL,0,20110117,091607,21800,250
OTP,0,20110117,091609,5350,24
OTP,0,20110117,091609,5350,200
OTP,0,20110117,091609,5350,2776
OTP,0,20110117,091610,5360,390
BUX1112,0,20110117,091612,23050,4
BUX1112,0,20110117,091612,23050,1
MOL,0,20110117,091618,21800,100
MTELEKOM,0,20110117,091620,542,510
OTP,0,20110117,091622,5354,30
OTP,0,20110117,091622,5350,224
OTP,0,20110117,091622,5350,466
OTP,0,20110117,091622,5350,100
MOL,0,20110117,091622,21800,100
OTP,0,20110117,091624,5350,180
OTP,0,20110117,091624,5360,110
OTP,0,20110117,091630,5360,100
MOL,0,20110117,091630,21800,45
MOL,0,20110117,091630,21800,5
RICHTER,0,20110117,091630,42790,24
MOL,0,20110117,091631,21800,495
MOL,0,20110117,091631,21800,500
MOL,0,20110117,091633,21800,5
MOL,0,20110117,091633,21800,44
BUX1112,0,20110117,091633,23050,1
OTP,0,20110117,091635,5360,10
OTP,0,20110117,091635,5360,79
MTELEKOM,0,20110117,091646,542,510
MOL,0,20110117,091648,21800,100
OTP,0,20110117,091651,5351,300
BUX1112,0,20110117,091653,23050,3
MOL,0,20110117,091655,21800,100
MOL,0,20110117,091658,21800,50
BUX1112,0,20110117,091706,23050,1
MOL,0,20110117,091712,21800,80
BUX1112,0,20110117,091712,23050,1
MTELEKOM,0,20110117,091713,542,510
BUX1112,0,20110117,091721,23050,1
OTP,0,20110117,091723,5355,50
BUX1112,0,20110117,091726,23050,1
OTP,0,20110117,091730,5352,570
MTELEKOM,0,20110117,091741,542,170
OTP,0,20110117,091744,5350,2
OTP,0,20110117,091752,5350,18
MOL,0,20110117,091755,21805,37
MOL,0,20110117,091759,21800,121
MOL,0,20110117,091800,21780,5
MOL,0,20110117,091800,21800,103
OTP,0,20110117,091800,5340,272
MTELEKOM,0,20110117,091805,540,430
BUX1112,0,20110117,091827,23050,2
BUX1112,0,20110117,091831,23040,1
BUX1112,0,20110117,091832,23040,3
MOL,0,20110117,091841,21800,100
RICHTER,0,20110117,091845,42790,5
OTP,0,20110117,091847,5340,19
BUX1112,0,20110117,091907,23040,1
OTP,0,20110117,091913,5340,409
OTP,0,20110117,091913,5340,300
OTP,0,20110117,091915,5340,120
BUX1112,0,20110117,091916,23040,3
RICHTER,0,20110117,091917,42900,30
KEG,0,20110117,091922,136,1000
OTP,0,20110117,091934,5340,150
OTP,0,20110117,091937,5340,21
OTP,0,20110117,091941,5341,429
OTP,0,20110117,092003,5340,248
OTP,0,20110117,092017,5340,1
OTP,0,20110117,092028,5340,13
BUX1112,0,20110117,092034,23050,1
BUX1112,0,20110117,092034,23050,10
OTP,0,20110117,092046,5340,200
RICHTER,0,20110117,092100,42900,7
BUX1112,0,20110117,092106,23050,25
FOTEX,0,20110117,092124,380,300
OTP,0,20110117,092137,5340,38
OTP,0,20110117,092137,5340,200
MTELEKOM,0,20110117,092147,541,200
OTP,0,20110117,092149,5340,62
OTP,0,20110117,092149,5340,185
OTP,0,20110117,092159,5339,20
OTP,0,20110117,092206,5340,20
OTP,0,20110117,092207,5340,100
KEG,0,20110117,092222,136,830
OTP,0,20110117,092224,5340,80
OTP,0,20110117,092224,5340,120
OTP,0,20110117,092243,5340,50
MOL,0,20110117,092300,21800,104
OTP,0,20110117,092300,5339,168
OTP,0,20110117,092300,5339,104
MTELEKOM,0,20110117,092303,542,942
MTELEKOM,0,20110117,092303,542,778
MTELEKOM,0,20110117,092303,542,103
BUX1112,0,20110117,092306,23041,1
MTELEKOM,0,20110117,092310,541,430
RICHTER,0,20110117,092311,43000,100
RICHTER,0,20110117,092312,42900,13
MOL,0,20110117,092315,21800,2
RICHTER,0,20110117,092322,42900,8
RICHTER,0,20110117,092322,42900,3
OTP,0,20110117,092330,5340,30
OTP,0,20110117,092330,5340,500
OTP,0,20110117,092330,5345,180
OTP,0,20110117,092330,5347,290
BUX1112,0,20110117,092334,23050,5
BUX1112,0,20110117,092334,23050,25
RICHTER,0,20110117,092349,42900,2
KEG,0,20110117,092402,136,620
OTP,0,20110117,092407,5345,5
OTP,0,20110117,092430,5345,95
OTP,0,20110117,092430,5346,5
BUX1112,0,20110117,092440,23042.5,2
MTELEKOM,0,20110117,092445,541,2000
OTP,0,20110117,092447,5341,25
OTP,0,20110117,092447,5340,7
OTP,0,20110117,092447,5340,1393
OTP,0,20110117,092447,5340,48
OTP,0,20110117,092503,5336,7
OTP,0,20110117,092503,5336,78
OTP,0,20110117,092503,5336,59
OTP,0,20110117,092503,5336,50
OTP,0,20110117,092503,5336,306
OTP,0,20110117,092503,5336,157
OTP,0,20110117,092503,5335,19
OTP,0,20110117,092503,5335,324
OTP,0,20110117,092503,5335,20
OTP,0,20110117,092505,5335,156
OTP,0,20110117,092505,5335,50
OTP,0,20110117,092505,5335,50
OTP,0,20110117,092505,5334,20
OTP,0,20110117,092505,5332,100
OTP,0,20110117,092505,5330,60
OTP,0,20110117,092505,5330,64
OTP,0,20110117,092505,5330,500
OTP,0,20110117,092511,5330,936
OTP,0,20110117,092511,5330,200
OTP,0,20110117,092511,5330,10
OTP,0,20110117,092511,5330,1000
OTP,0,20110117,092511,5330,20
OTP,0,20110117,092511,5330,1000
OTP,0,20110117,092511,5330,8
OTP,0,20110117,092511,5330,63
OTP,0,20110117,092511,5330,200
OTP,0,20110117,092511,5330,20
OTP,0,20110117,092511,5330,40
KEG,0,20110117,092517,136,380
BUX1112,0,20110117,092520,23042.5,2
BUX1112,0,20110117,092520,23042,7
BUX1112,0,20110117,092520,23040,2
HUMET,0,20110117,092530,10,3000
RICHTER,0,20110117,092530,42900,3
OTP,0,20110117,092531,5330,50
BUX1112,0,20110117,092538,23050,10
BUX1112,0,20110117,092538,23050,25
BUX1112,0,20110117,092541,23035,30
OTP,0,20110117,092544,5330,100
OTP,0,20110117,092548,5328,100
OTP,0,20110117,092548,5327,45
OTP,0,20110117,092548,5326,4
OTP,0,20110117,092548,5322,100
OTP,0,20110117,092548,5322,100
OTP,0,20110117,092548,5322,65
OTP,0,20110117,092548,5321,193
OTP,0,20110117,092548,5321,750
OTP,0,20110117,092548,5321,50
OTP,0,20110117,092548,5320,500
OTP,0,20110117,092548,5320,200
OTP,0,20110117,092548,5320,300
OTP,0,20110117,092548,5320,97
OTP,0,20110117,092548,5320,200
OTP,0,20110117,092548,5320,100
OTP,0,20110117,092548,5317,160
ANY,0,20110117,092552,763,53
OTP,0,20110117,092604,5330,20
BUX1112,0,20110117,092612,23020,10
EGIS,0,20110117,092613,20900,26
OTP,0,20110117,092623,5323,146
BUX1112,0,20110117,092636,23020,10
OTP,0,20110117,092639,5323,18
OTP,0,20110117,092640,5323,500
OTP,0,20110117,092641,5320,895
OTP,0,20110117,092646,5320,58
CSEPEL,0,20110117,092649,299,12
OTP,0,20110117,092652,5320,47
OTP,0,20110117,092652,5320,33
MTELEKOM,0,20110117,092656,542,2000
OTP,0,20110117,092658,5320,67
OTP,0,20110117,092709,5319,100
OTP,0,20110117,092709,5318,50
OTP,0,20110117,092709,5317,100
OTP,0,20110117,092714,5317,50
OTP,0,20110117,092719,5317,290
OTP,0,20110117,092719,5317,290
OTP,0,20110117,092719,5315,100
OTP,0,20110117,092719,5315,16
OTP,0,20110117,092719,5315,15
OTP,0,20110117,092719,5313,789
OTP,0,20110117,092719,5320,20
OTP,0,20110117,092720,5313,211
OTP,0,20110117,092720,5312,1289
OTP,0,20110117,092722,5312,1500
OTP,0,20110117,092722,5312,1500
OTP,0,20110117,092724,5312,511
OTP,0,20110117,092724,5311,500
OTP,0,20110117,092724,5311,100
OTP,0,20110117,092724,5310,25
OTP,0,20110117,092724,5310,12
OTP,0,20110117,092724,5310,45
OTP,0,20110117,092724,5310,20
OTP,0,20110117,092724,5310,10
OTP,0,20110117,092724,5310,20
OTP,0,20110117,092724,5310,257
OTP,0,20110117,092726,5312,467
OTP,0,20110117,092726,5310,1033
OTP,0,20110117,092730,5310,100
OTP,0,20110117,092731,5310,360
OTP,0,20110117,092731,5310,40
BUX1112,0,20110117,092741,23003,2
BUX1112,0,20110117,092741,23000.5,2
BUX1112,0,20110117,092741,23000,50
BUX1112,0,20110117,092741,23000,16
BUX1112,0,20110117,092741,23000,1
OTP,0,20110117,092744,5314,1500
OTP,0,20110117,092744,5315,900
OTP,0,20110117,092744,5315,75
HUMET,0,20110117,092745,10,100
RICHTER,0,20110117,092745,42900,1
BUX1112,0,20110117,092759,23000,2
OTP,0,20110117,092800,5315,25
OTP,0,20110117,092800,5315,45
MOL,0,20110117,092800,21800,103
OTP,0,20110117,092802,5315,30
OTP,0,20110117,092807,5311,50
OTP,0,20110117,092807,5311,12
OTP,0,20110117,092807,5311,110
MTELEKOM,0,20110117,092815,541,429
OTP,0,20110117,092818,5316,50
OTP,0,20110117,092818,5311,240
OTP,0,20110117,092818,5311,600
OTP,0,20110117,092818,5311,50
OTP,0,20110117,092818,5310,60
OTP,0,20110117,092818,5310,100
OTP,0,20110117,092818,5310,2000
OTP,0,20110117,092818,5310,500
OTP,0,20110117,092818,5310,20
OTP,0,20110117,092818,5310,1000
OTP,0,20110117,092818,5310,1380
BUX1112,0,20110117,092824,23000,2
OTP,0,20110117,092835,5314,50
OTP,0,20110117,092835,5311,48
OTP,0,20110117,092835,5310,102
OTP,0,20110117,092841,5311,100
OTP,0,20110117,092841,5310,18
OTP,0,20110117,092841,5310,20
OTP,0,20110117,092841,5310,62
OTP,0,20110117,092845,5310,20
OTP,0,20110117,092846,5310,18
OTP,0,20110117,092846,5310,1482
OTP,0,20110117,092858,5315,1500
OTP,0,20110117,092905,5317,500
OTP,0,20110117,092905,5319,1000
OTP,0,20110117,092906,5319,500
OTP,0,20110117,092906,5320,413
OTP,0,20110117,092906,5320,587
OTP,0,20110117,092906,5320,413
OTP,0,20110117,092917,5320,500
BUX1112,0,20110117,092918,22990,10
MOL,0,20110117,092936,21810,229
OTP,0,20110117,092942,5323,400
MOL,0,20110117,092953,21810,21
OTP,0,20110117,092955,5323,20
OTP,0,20110117,092957,5323,100
MTELEKOM,0,20110117,093017,542,195
OTP,0,20110117,093021,5323,200
OTP,0,20110117,093021,5323,16
MOL,0,20110117,093038,21815,50
MTELEKOM,0,20110117,093039,542,5
OTP,0,20110117,093041,5320,587
OTP,0,20110117,093041,5320,468
OTP,0,20110117,093041,5320,100
OTP,0,20110117,093041,5320,137
OTP,0,20110117,093041,5320,1000
OTP,0,20110117,093041,5320,708
OTP,0,20110117,093044,5320,20
MOL,0,20110117,093054,21845,50
MOL,0,20110117,093054,21850,20
MOL,0,20110117,093054,21850,50
OTP,0,20110117,093102,5321,1500
OTP,0,20110117,093102,5320,500
OTP,0,20110117,093102,5320,1272
OTP,0,20110117,093105,5320,728
OTP,0,20110117,093106,5321,772
OTP,0,20110117,093106,5320,728
OTP,0,20110117,093116,5323,5
OTP,0,20110117,093122,5323,20
OTP,0,20110117,093134,5325,2000
OTP,0,20110117,093136,5322,2419
OTP,0,20110117,093146,5325,200
OTP,0,20110117,093209,5324,15
OTP,0,20110117,093211,5324,1485
OTP,0,20110117,093211,5325,3315
OTP,0,20110117,093234,5325,930
BUX1112,0,20110117,093237,23020,1
BUX1112,0,20110117,093237,23020,5
FOTEX,0,20110117,093243,383,250
FOTEX,0,20110117,093243,384,50
OTP,0,20110117,093252,5325,50
OTP,0,20110117,093253,5325,500
BUX1112,0,20110117,093301,23046.5,4
BUX1112,0,20110117,093301,23049,16
OTP,0,20110117,093305,5324,277
MOL,0,20110117,093306,21815,65
BUX1112,0,20110117,093307,23020,1
BUX1112,0,20110117,093307,23049,4
BUX1112,0,20110117,093307,23049,15
MOL,0,20110117,093310,21815,40
OTP,0,20110117,093312,5324,81
MTELEKOM,0,20110117,093315,541,423
MOL,0,20110117,093344,21820,50
OTP,0,20110117,093428,5325,5
OTP,0,20110117,093428,5329,195
OTP,0,20110117,093439,5329,400
EBGOLD,0,20110117,093442,2835,15
OTP,0,20110117,093449,5329,100
OTP,0,20110117,093511,5329,200
OTP,0,20110117,093517,5329,20
ZWACK,0,20110117,093524,12960,10
ZWACK,0,20110117,093524,12965,5
ZWACK,0,20110117,093524,12970,30
BUX1112,0,20110117,093550,23040,1
MOL,0,20110117,093617,21850,100
