<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
BUX1112,0,20110112,090015,22901,1
BUX1112,0,20110112,090015,22901,4
BUX1112,0,20110112,090015,22901,1
BUX1112,0,20110112,090015,22901,1
BUX1112,0,20110112,090015,22901,1
BUX1112,0,20110112,090015,22901,1
BUX1112,0,20110112,090015,22901,8
BUX1112,0,20110112,090015,22901,2
BUX1112,0,20110112,090015,22901,7
BUX1112,0,20110112,090015,22901,1
BUX1112,0,20110112,090015,22901,10
ANY,0,20110112,090025,760,200
ECONET,0,20110112,090025,89,2200
ECONET,0,20110112,090025,89,2800
ECONET,0,20110112,090025,89,100
ECONET,0,20110112,090025,89,900
ECONET,0,20110112,090025,89,1500
ECONET,0,20110112,090025,89,1600
ECONET,0,20110112,090025,89,1000
ECONET,0,20110112,090025,89,1000
ECONET,0,20110112,090025,89,700
ECONET,0,20110112,090025,89,400
ECONET,0,20110112,090025,89,2600
ECONET,0,20110112,090025,89,1000
ECONET,0,20110112,090025,89,4296
ECONET,0,20110112,090025,89,5000
ECONET,0,20110112,090025,89,1400
ECONET,0,20110112,090025,89,704
ECONET,0,20110112,090025,89,2496
ECONET,0,20110112,090025,89,50
ECONET,0,20110112,090025,89,1100
ECONET,0,20110112,090025,89,1354
ECONET,0,20110112,090025,89,1146
ECONET,0,20110112,090025,89,3300
ECONET,0,20110112,090025,89,500
ECONET,0,20110112,090025,89,2100
ECONET,0,20110112,090025,89,3330
ECONET,0,20110112,090025,89,3624
ECONET,0,20110112,090025,89,1376
ECONET,0,20110112,090025,89,350
FOTEX,0,20110112,090025,384,20
GENESIS,0,20110112,090025,210,30
GENESIS,0,20110112,090025,210,940
HUMET,0,20110112,090025,9,500
HUMET,0,20110112,090025,9,3000
HUMET,0,20110112,090025,9,10000
MOL,0,20110112,090025,21750,4
MOL,0,20110112,090025,21750,40
MOL,0,20110112,090025,21750,5
MOL,0,20110112,090025,21750,5
MOL,0,20110112,090025,21750,2
MOL,0,20110112,090025,21750,13
MTELEKOM,0,20110112,090025,550,120
MTELEKOM,0,20110112,090025,550,620
MTELEKOM,0,20110112,090025,550,950
MTELEKOM,0,20110112,090025,550,200
MTELEKOM,0,20110112,090025,550,4230
