<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
OTP,0,20110118,090301,5419,1000
OTP,0,20110118,090301,5419,85
OTP,0,20110118,090305,5419,315
OTP,0,20110118,090305,5411,100
OTP,0,20110118,090305,5410,585
OTP,0,20110118,090307,5419,315
OTP,0,20110118,090307,5420,665
OTP,0,20110118,090307,5420,10
OTP,0,20110118,090307,5420,10
OTP,0,20110118,090307,5420,2500
OTP,0,20110118,090316,5420,200
OTP,0,20110118,090317,5420,10
OTP,0,20110118,090318,5410,1
BUX1112,0,20110118,090324,23146,1
BUX1112,0,20110118,090324,23146,1
BUX1112,0,20110118,090324,23150,1
BUX1112,0,20110118,090324,23150,3
BUX1112,0,20110118,090324,23150,5
BUX1112,0,20110118,090324,23150,1
BUX1112,0,20110118,090324,23160,2
BUX1112,0,20110118,090324,23160,2
BUX1112,0,20110118,090324,23167,5
BUX1112,0,20110118,090324,23167,2
OTP,0,20110118,090330,5419,60
OTP,0,20110118,090330,5419,1000
OTP,0,20110118,090330,5420,60
BUX1112,0,20110118,090334,23165,3
OTP,0,20110118,090335,5420,1000
OTP,0,20110118,090335,5419,30
MTELEKOM,0,20110118,090337,546,60
OTP,0,20110118,090341,5420,1000
OTP,0,20110118,090342,5419,185
MOL,0,20110118,090345,22130,10
OTP,0,20110118,090353,5419,1000
OTP,0,20110118,090354,5419,25
OTP,0,20110118,090358,5419,20
OTP,0,20110118,090405,5419,180
MOL,0,20110118,090410,22185,4
OTP,0,20110118,090418,5411,22
MTELEKOM,0,20110118,090427,545,656
ZWACK,0,20110118,090428,13000,1
BUX1112,0,20110118,090431,23165,22
OTP,0,20110118,090444,5410,3414
OTP,0,20110118,090444,5410,1450
BUX1112,0,20110118,090450,23160,1
MOL,0,20110118,090459,22150,10
RICHTER,0,20110118,090506,43005,6
MOL,0,20110118,090509,22150,190
OTP,0,20110118,090512,5410,136
OTP,0,20110118,090521,5410,364
OTP,0,20110118,090521,5404,36
BUX1112,0,20110118,090527,23163,2
BUX1112,0,20110118,090527,23164,1
BUX1112,0,20110118,090527,23165,2
BUX1112,0,20110118,090527,23167,5
BUX1112,0,20110118,090527,23167,5
OTP,0,20110118,090531,5410,50
MTELEKOM,0,20110118,090541,545,344
OTP,0,20110118,090548,5410,400
MTELEKOM,0,20110118,090551,545,10
BUX1112,0,20110118,090618,23166,1
BUX1112,0,20110118,090628,23150,1
OTP,0,20110118,090639,5410,220
OTP,0,20110118,090639,5410,10
OTP,0,20110118,090643,5410,50
OTP,0,20110118,090644,5410,50
OTP,0,20110118,090645,5410,150
MOL,0,20110118,090653,22150,95
OTP,0,20110118,090708,5410,120
OTP,0,20110118,090711,5410,1730
OTP,0,20110118,090711,5410,1000
OTP,0,20110118,090711,5410,1000
MOL,0,20110118,090713,22150,50
MOL,0,20110118,090713,22150,42
OTP,0,20110118,090717,5410,50
OTP,0,20110118,090719,5410,1220
OTP,0,20110118,090719,5410,50
OTP,0,20110118,090723,5410,10
BUX1112,0,20110118,090734,23150,1
OTP,0,20110118,090735,5414,15
OTP,0,20110118,090735,5414,35
OTP,0,20110118,090740,5414,65
OTP,0,20110118,090740,5415,48
OTP,0,20110118,090740,5415,50
OTP,0,20110118,090740,5417,500
OTP,0,20110118,090740,5418,13
OTP,0,20110118,090740,5418,1000
OTP,0,20110118,090740,5419,320
OTP,0,20110118,090740,5419,200
OTP,0,20110118,090740,5419,10
OTP,0,20110118,090740,5419,100
OTP,0,20110118,090740,5419,200
OTP,0,20110118,090740,5419,148
OTP,0,20110118,090740,5419,5
OTP,0,20110118,090740,5420,300
OTP,0,20110118,090740,5420,20
OTP,0,20110118,090740,5420,350
OTP,0,20110118,090740,5420,100
OTP,0,20110118,090740,5420,240
OTP,0,20110118,090740,5420,200
OTP,0,20110118,090740,5420,200
BUX1112,0,20110118,090748,23165,3
BUX1112,0,20110118,090748,23166,1
BUX1112,0,20110118,090748,23175,1
OTP,0,20110118,090753,5420,50
OTP,0,20110118,090753,5420,850
OTP,0,20110118,090755,5421,200
OTP,0,20110118,090758,5423,11
OTP,0,20110118,090758,5424,276
OTP,0,20110118,090758,5425,34
OTP,0,20110118,090758,5425,300
OTP,0,20110118,090758,5425,68
OTP,0,20110118,090758,5428,20
OTP,0,20110118,090758,5428,100
OTP,0,20110118,090758,5428,100
OTP,0,20110118,090758,5428,20
OTP,0,20110118,090758,5429,50
OTP,0,20110118,090758,5429,500
OTP,0,20110118,090758,5430,2000
OTP,0,20110118,090758,5430,200
OTP,0,20110118,090758,5430,40
OTP,0,20110118,090758,5430,1000
OTP,0,20110118,090758,5430,142
OTP,0,20110118,090758,5430,339
KEG,0,20110118,090807,133,1282
OTP,0,20110118,090811,5421,10
RICHTER,0,20110118,090825,43145,30
RICHTER,0,20110118,090825,43150,3
RICHTER,0,20110118,090825,43150,86
OTP,0,20110118,090826,5425,10
OTP,0,20110118,090828,5430,61
OTP,0,20110118,090828,5430,20
OTP,0,20110118,090828,5430,15
OTP,0,20110118,090828,5430,1904
OTP,0,20110118,090829,5425,25
OTP,0,20110118,090836,5429,1000
OTP,0,20110118,090836,5430,3096
OTP,0,20110118,090836,5430,38
OTP,0,20110118,090838,5430,10
OTP,0,20110118,090841,5430,500
OTP,0,20110118,090844,5430,200
FHB,0,20110118,090845,970,42
FHB,0,20110118,090845,970,158
PANNERGY,0,20110118,090845,906,86
RICHTER,0,20110118,090850,43200,18
RICHTER,0,20110118,090850,43200,5
OTP,0,20110118,090852,5430,100
OTP,0,20110118,090854,5431,100
OTP,0,20110118,090857,5430,10
OTP,0,20110118,090858,5430,46
OTP,0,20110118,090858,5430,202
OTP,0,20110118,090904,5430,10
MOL,0,20110118,090908,22180,5
MOL,0,20110118,090908,22180,45
OTP,0,20110118,090908,5435,12
OTP,0,20110118,090908,5435,20
BUX1112,0,20110118,090911,23175,2
BUX1112,0,20110118,090917,23177,2
BUX1112,0,20110118,090917,23177,1
BUX1112,0,20110118,090917,23179.5,2
BUX1112,0,20110118,090918,23177,4
BUX1112,0,20110118,090923,23177,14
BUX1112,0,20110118,090925,23180,2
BUX1112,0,20110118,090925,23180,1
BUX1112,0,20110118,090926,23182,1
BUX1112,0,20110118,090926,23185,1
BUX1112,0,20110118,090926,23186,3
BUX1112,0,20110118,090926,23189.5,2
BUX1112,0,20110118,090926,23190,1
BUX1112,0,20110118,090926,23194,2
MOL,0,20110118,090934,22180,4
MOL,0,20110118,090934,22185,196
MOL,0,20110118,090934,22190,66
MOL,0,20110118,090934,22190,96
MOL,0,20110118,090934,22195,20
MOL,0,20110118,090934,22195,50
MOL,0,20110118,090934,22195,50
MOL,0,20110118,090934,22195,18
ZWACK,0,20110118,090948,13000,19
OTP,0,20110118,090950,5434,100
OTP,0,20110118,090950,5435,97
CSEPEL,0,20110118,090953,358,10
OTP,0,20110118,090955,5435,271
OTP,0,20110118,090955,5435,25
OTP,0,20110118,090955,5435,50
OTP,0,20110118,090955,5435,25
OTP,0,20110118,090955,5435,30
OTP,0,20110118,090955,5437,23
OTP,0,20110118,090955,5437,15
OTP,0,20110118,090955,5437,50
OTP,0,20110118,090955,5438,100
OTP,0,20110118,090955,5438,470
OTP,0,20110118,091000,5435,49
OTP,0,20110118,091007,5438,30
OTP,0,20110118,091007,5439,30
OTP,0,20110118,091007,5439,326
OTP,0,20110118,091007,5439,50
OTP,0,20110118,091007,5439,500
OTP,0,20110118,091007,5440,400
OTP,0,20110118,091007,5440,100
OTP,0,20110118,091007,5440,137
OTP,0,20110118,091007,5440,93
OTP,0,20110118,091007,5440,100
OTP,0,20110118,091007,5440,234
OTP,0,20110118,091013,5440,2000
OTP,0,20110118,091015,5440,400
OTP,0,20110118,091018,5439,50
PFLAX,0,20110118,091019,602,560
PFLAX,0,20110118,091019,618,1000
PFLAX,0,20110118,091019,619,345
PFLAX,0,20110118,091019,619,1000
PFLAX,0,20110118,091019,620,6107
PFLAX,0,20110118,091019,620,100
PFLAX,0,20110118,091019,620,92
MTELEKOM,0,20110118,091021,545,449
BUX1112,0,20110118,091027,23180,4
OTP,0,20110118,091028,5435,56
OTP,0,20110118,091028,5435,44
OTP,0,20110118,091034,5435,12
MOL,0,20110118,091038,22170,60
OTP,0,20110118,091043,5435,10
CSEPEL,0,20110118,091046,358,100
CSEPEL,0,20110118,091046,359,100
CSEPEL,0,20110118,091046,360,22
BUX1112,0,20110118,091051,23175,1
OTP,0,20110118,091055,5435,434
OTP,0,20110118,091055,5435,400
OTP,0,20110118,091055,5435,331
OTP,0,20110118,091102,5433,20
OTP,0,20110118,091108,5435,100
MTELEKOM,0,20110118,091109,545,1196
OTP,0,20110118,091109,5438,640
OTP,0,20110118,091113,5431,22
OTP,0,20110118,091113,5431,80
OTP,0,20110118,091113,5430,1788
OTP,0,20110118,091113,5430,1000
OTP,0,20110118,091117,5430,300
BUX1112,0,20110118,091118,23180,1
BUX1112,0,20110118,091118,23185,2
OTP,0,20110118,091122,5432,350
OTP,0,20110118,091126,5432,220
OTP,0,20110118,091127,5431,350
OTP,0,20110118,091127,5430,700
OTP,0,20110118,091142,5425,165
OTP,0,20110118,091142,5425,85
BUX1112,0,20110118,091147,23180,2
OTP,0,20110118,091200,5425,115
OTP,0,20110118,091200,5425,75
BUX1112,0,20110118,091208,23180,1
OTP,0,20110118,091216,5429,1000
OTP,0,20110118,091231,5426,85
OTP,0,20110118,091231,5425,1000
CSEPEL,0,20110118,091251,378,5
OTP,0,20110118,091255,5422,50
OTP,0,20110118,091255,5422,500
OTP,0,20110118,091255,5421,205
OTP,0,20110118,091255,5421,160
OTP,0,20110118,091255,5421,925
OTP,0,20110118,091255,5420,1000
OTP,0,20110118,091255,5420,170
OTP,0,20110118,091259,5420,489
OTP,0,20110118,091303,5420,25
BUX1112,0,20110118,091309,23180,1
BUX1112,0,20110118,091309,23180,1
MOL,0,20110118,091309,22170,100
MOL,0,20110118,091316,22170,177
BUX1112,0,20110118,091323,23185,1
OTP,0,20110118,091331,5421,85
OTP,0,20110118,091331,5420,915
OTP,0,20110118,091337,5420,401
OTP,0,20110118,091337,5420,149
OTP,0,20110118,091349,5424,70
OTP,0,20110118,091349,5424,110
OTP,0,20110118,091350,5420,351
OTP,0,20110118,091350,5420,10
MOL,0,20110118,091406,22180,253
OTP,0,20110118,091414,5420,139
OTP,0,20110118,091414,5420,61
SYNERGON,0,20110118,091431,524,111
OTP,0,20110118,091433,5413,200
MOL,0,20110118,091444,22180,5
OTP,0,20110118,091447,5413,17
CSEPEL,0,20110118,091448,378,55
CSEPEL,0,20110118,091448,378,109
CSEPEL,0,20110118,091448,379,136
OTP,0,20110118,091502,5419,400
OTP,0,20110118,091507,5413,464
OTP,0,20110118,091507,5412,1136
MTELEKOM,0,20110118,091509,546,440
MTELEKOM,0,20110118,091509,546,320
OTP,0,20110118,091513,5412,164
BUX1112,0,20110118,091521,23165,10
MOL,0,20110118,091522,22180,100
OTP,0,20110118,091523,5420,100
BUX1112,0,20110118,091524,23180,4
OTP,0,20110118,091527,5420,2839
OTP,0,20110118,091527,5420,100
OTP,0,20110118,091527,5420,130
OTP,0,20110118,091527,5420,50
OTP,0,20110118,091528,5414,200
MOL,0,20110118,091530,22180,5
OTP,0,20110118,091548,5411,90
OTP,0,20110118,091548,5411,46
OTP,0,20110118,091554,5416,12
OTP,0,20110118,091554,5420,10
OTP,0,20110118,091554,5420,20
OTP,0,20110118,091558,5411,754
OTP,0,20110118,091558,5411,50
OTP,0,20110118,091558,5411,1000
OTP,0,20110118,091558,5410,562
SYNERGON,0,20110118,091602,520,300
MOL,0,20110118,091622,22160,44
SYNERGON,0,20110118,091625,520,100
MOL,0,20110118,091630,22190,10
MOL,0,20110118,091630,22195,10
CSEPEL,0,20110118,091633,370,64
BUX1112,0,20110118,091640,23166,1
OTP,0,20110118,091649,5415,150
BUX1112,0,20110118,091713,23166,1
MOL,0,20110118,091733,22160,6
OTP,0,20110118,091756,5418,200
OTP,0,20110118,091756,5419,573
OTP,0,20110118,091756,5420,100
OTP,0,20110118,091759,5421,200
CSEPEL,0,20110118,091814,380,300
OTP,0,20110118,091820,5420,200
OTP,0,20110118,091824,5424,40
OTP,0,20110118,091824,5425,60
OTP,0,20110118,091824,5425,50
BUX1112,0,20110118,091833,23180,3
BUX1112,0,20110118,091833,23185,1
PANNERGY,0,20110118,091839,906,200
OTP,0,20110118,091846,5428,100
OTP,0,20110118,091846,5428,100
OTP,0,20110118,091846,5429,800
OTP,0,20110118,091848,5429,4200
OTP,0,20110118,091848,5430,25
OTP,0,20110118,091857,5430,500
CSEPEL,0,20110118,091901,381,300
OTP,0,20110118,091903,5435,25
OTP,0,20110118,091903,5436,21
OTP,0,20110118,091903,5438,50
OTP,0,20110118,091903,5438,50
OTP,0,20110118,091903,5438,80
OTP,0,20110118,091903,5439,20
OTP,0,20110118,091903,5439,30
OTP,0,20110118,091903,5439,114
OTP,0,20110118,091903,5439,610
BUX1112,0,20110118,091906,23190,1
BUX1112,0,20110118,091906,23190,2
BUX1112,0,20110118,091908,23190,1
BUX1112,0,20110118,091910,23192,2
BUX1112,0,20110118,091910,23192,2
BUX1112,0,20110118,091910,23193,2
BUX1112,0,20110118,091910,23194.5,1
BUX1112,0,20110118,091910,23195,1
BUX1112,0,20110118,091910,23195,1
BUX1112,0,20110118,091910,23195,8
BUX1112,0,20110118,091914,23195,2
BUX1112,0,20110118,091914,23195,10
BUX1112,0,20110118,091914,23195,1
BUX1112,0,20110118,091914,23197,1
BUX1112,0,20110118,091914,23198,1
BUX1112,0,20110118,091914,23198,9
BUX1112,0,20110118,091914,23199,2
BUX1112,0,20110118,091914,23199,1
BUX1112,0,20110118,091914,23199,1
BUX1112,0,20110118,091914,23199,1
BUX1112,0,20110118,091914,23199,1
BUX1112,0,20110118,091914,23200,1
BUX1112,0,20110118,091914,23200,2
BUX1112,0,20110118,091914,23200,2
BUX1112,0,20110118,091914,23200,1
BUX1112,0,20110118,091914,23200,1
BUX1112,0,20110118,091914,23200,4
BUX1112,0,20110118,091917,23200,6
BUX1112,0,20110118,091917,23200,2
BUX1112,0,20110118,091917,23170,1
BUX1112,0,20110118,091917,23170,4
OTP,0,20110118,091926,5439,250
OTP,0,20110118,091926,5440,19
OTP,0,20110118,091926,5440,50
OTP,0,20110118,091926,5440,50
OTP,0,20110118,091926,5440,25
OTP,0,20110118,091926,5440,200
OTP,0,20110118,091926,5440,406
OTP,0,20110118,091927,5440,594
OTP,0,20110118,091927,5440,406
OTP,0,20110118,091927,5440,894
BUX1112,0,20110118,091931,23203,1
BUX1112,0,20110118,091931,23209,2
BUX1112,0,20110118,091931,23219.5,1
BUX1112,0,20110118,091931,23220,4
BUX1112,0,20110118,091931,23222,4
BUX1112,0,20110118,091931,23222,1
OTP,0,20110118,091933,5440,100
MOL,0,20110118,091933,22160,500
OTP,0,20110118,091942,5440,6
OTP,0,20110118,091942,5440,34
OTP,0,20110118,091943,5443,50
OTP,0,20110118,091947,5444,50
OTP,0,20110118,091947,5445,25
OTP,0,20110118,091947,5445,423
OTP,0,20110118,091947,5445,25
OTP,0,20110118,091947,5446,20
OTP,0,20110118,091947,5446,387
OTP,0,20110118,091947,5447,20
OTP,0,20110118,091947,5447,50
OTP,0,20110118,091948,5447,50
OTP,0,20110118,091948,5447,38
OTP,0,20110118,091948,5448,912
OTP,0,20110118,091950,5448,1000
BUX1112,0,20110118,091950,23199,1
OTP,0,20110118,091958,5447,50
BUX1112,0,20110118,091959,23225,1
BUX1112,0,20110118,091959,23230,5
BUX1112,0,20110118,091959,23230,1
BUX1112,0,20110118,091959,23230,3
BUX1112,0,20110118,091959,23234,10
BUX1112,0,20110118,091959,23235,21
BUX1112,0,20110118,092008,23229,5
OTP,0,20110118,092012,5445,100
MOL,0,20110118,092013,22190,50
RICHTER,0,20110118,092023,43250,14
RICHTER,0,20110118,092023,43280,86
OTP,0,20110118,092028,5445,900
OTP,0,20110118,092028,5447,100
BUX1112,0,20110118,092032,23230,2
OTP,0,20110118,092035,5447,72
OTP,0,20110118,092036,5442,70
OTP,0,20110118,092041,5441,100
OTP,0,20110118,092043,5441,20
MTELEKOM,0,20110118,092045,546,30
OTP,0,20110118,092047,5441,30
OTP,0,20110118,092048,5444,1000
OTP,0,20110118,092050,5444,574
OTP,0,20110118,092053,5441,850
OTP,0,20110118,092101,5440,100
CSEPEL,0,20110118,092101,397,1
MOL,0,20110118,092104,22180,40
OTP,0,20110118,092107,5440,298
OTP,0,20110118,092108,5440,50
BUX1112,0,20110118,092114,23229,2
BUX1112,0,20110118,092114,23230,6
OTP,0,20110118,092120,5440,25
MOL,0,20110118,092126,22180,160
MOL,0,20110118,092130,22190,50
MOL,0,20110118,092130,22195,272
MOL,0,20110118,092130,22195,300
MOL,0,20110118,092130,22195,400
MOL,0,20110118,092130,22200,323
MOL,0,20110118,092130,22200,32
MOL,0,20110118,092130,22200,12
MOL,0,20110118,092130,22200,3
MOL,0,20110118,092130,22200,49
MOL,0,20110118,092130,22200,100
MOL,0,20110118,092130,22200,200
MOL,0,20110118,092130,22200,100
MOL,0,20110118,092130,22200,20
MOL,0,20110118,092130,22200,3
MOL,0,20110118,092130,22200,10
MOL,0,20110118,092130,22200,620
MOL,0,20110118,092130,22200,390
MOL,0,20110118,092130,22200,25
MOL,0,20110118,092130,22180,340
OTP,0,20110118,092133,5440,110
OTP,0,20110118,092138,5440,50
MOL,0,20110118,092142,22180,31
OTP,0,20110118,092147,5440,300
ECONET,0,20110118,092207,89,10000
OTP,0,20110118,092220,5440,88
OTP,0,20110118,092220,5440,41
OTP,0,20110118,092221,5440,10
BUX1112,0,20110118,092226,23230,4
BUX1112,0,20110118,092226,23230,2
OTP,0,20110118,092226,5440,100
ZWACK,0,20110118,092230,12950,15
ZWACK,0,20110118,092230,12950,7
OTP,0,20110118,092233,5440,149
OTP,0,20110118,092239,5444,40
OTP,0,20110118,092239,5445,160
OTP,0,20110118,092239,5445,800
ZWACK,0,20110118,092246,12950,16
BUX1112,0,20110118,092246,23229,1
BUX1112,0,20110118,092246,23230,4
OTP,0,20110118,092248,5440,35
MOL,0,20110118,092306,22205,40
MOL,0,20110118,092306,22200,100
MOL,0,20110118,092306,22200,300
OTP,0,20110118,092312,5440,610
OTP,0,20110118,092312,5440,130
BUX1112,0,20110118,092318,23230,6
OTP,0,20110118,092318,5440,100
OTP,0,20110118,092319,5440,770
MOL,0,20110118,092332,22195,500
BUX1112,0,20110118,092333,23230,1
MOL,0,20110118,092336,22180,20
MOL,0,20110118,092336,22180,13
OTP,0,20110118,092341,5440,99
SYNERGON,0,20110118,092413,524,56
OTP,0,20110118,092459,5440,1
OTP,0,20110118,092459,5440,50
OTP,0,20110118,092459,5440,10
OTP,0,20110118,092459,5440,170
OTP,0,20110118,092459,5440,3000
OTP,0,20110118,092459,5440,81
OTP,0,20110118,092459,5444,1688
OTP,0,20110118,092507,5440,20
MTELEKOM,0,20110118,092516,544,2
MTELEKOM,0,20110118,092516,544,98
OTP,0,20110118,092518,5445,10
OTP,0,20110118,092518,5445,20
OTP,0,20110118,092518,5445,20
OTP,0,20110118,092518,5445,30
OTP,0,20110118,092528,5440,500
OTP,0,20110118,092537,5445,70
OTP,0,20110118,092537,5445,111
OTP,0,20110118,092543,5447,426
OTP,0,20110118,092543,5447,312
OTP,0,20110118,092543,5448,51
OTP,0,20110118,092543,5448,250
OTP,0,20110118,092543,5448,100
OTP,0,20110118,092543,5448,70
OTP,0,20110118,092543,5448,70
OTP,0,20110118,092543,5449,121
OTP,0,20110118,092543,5449,250
OTP,0,20110118,092548,5445,30
OTP,0,20110118,092549,5448,20
OTP,0,20110118,092549,5449,29
OTP,0,20110118,092549,5449,100
OTP,0,20110118,092549,5449,200
OTP,0,20110118,092549,5449,5
OTP,0,20110118,092549,5449,500
OTP,0,20110118,092549,5449,20
OTP,0,20110118,092549,5449,17
OTP,0,20110118,092549,5449,109
OTP,0,20110118,092550,5449,391
OTP,0,20110118,092550,5450,100
OTP,0,20110118,092550,5450,93
OTP,0,20110118,092550,5450,15
OTP,0,20110118,092550,5450,82
OTP,0,20110118,092550,5450,319
OTP,0,20110118,092550,5450,181
OTP,0,20110118,092550,5450,10
OTP,0,20110118,092550,5450,730
OTP,0,20110118,092550,5450,50
OTP,0,20110118,092550,5450,10
OTP,0,20110118,092550,5450,12
OTP,0,20110118,092550,5450,7
OTP,0,20110118,092551,5450,93
OTP,0,20110118,092551,5450,20
OTP,0,20110118,092551,5450,680
OTP,0,20110118,092551,5450,187
OTP,0,20110118,092551,5450,20
OTP,0,20110118,092551,5450,480
OTP,0,20110118,092551,5450,200
OTP,0,20110118,092551,5450,8
OTP,0,20110118,092551,5450,50
OTP,0,20110118,092551,5450,200
OTP,0,20110118,092551,5450,20
OTP,0,20110118,092551,5450,35
OTP,0,20110118,092551,5450,7
OTP,0,20110118,092551,5450,53
OTP,0,20110118,092551,5450,200
OTP,0,20110118,092551,5450,300
OTP,0,20110118,092551,5450,192
OTP,0,20110118,092551,5450,63
OTP,0,20110118,092551,5450,53
OTP,0,20110118,092551,5450,50
OTP,0,20110118,092551,5450,89
OTP,0,20110118,092554,5445,85
BUX1112,0,20110118,092554,23220,6
OTP,0,20110118,092555,5450,131
OTP,0,20110118,092555,5450,20
OTP,0,20110118,092555,5450,99
OTP,0,20110118,092555,5450,891
OTP,0,20110118,092555,5450,50
OTP,0,20110118,092555,5450,59
OTP,0,20110118,092555,5450,81
OTP,0,20110118,092555,5450,100
OTP,0,20110118,092555,5450,819
BUX1112,0,20110118,092602,23220,4
BUX1112,0,20110118,092602,23220,5
BUX1112,0,20110118,092602,23216,1
OTP,0,20110118,092605,5445,20
OTP,0,20110118,092608,5450,20
OTP,0,20110118,092610,5450,2161
OTP,0,20110118,092610,5450,40
OTP,0,20110118,092610,5450,2799
OTP,0,20110118,092616,5449,10
OTP,0,20110118,092616,5450,990
OTP,0,20110118,092616,5450,1000
OTP,0,20110118,092619,5449,20
OTP,0,20110118,092619,5450,1480
OTP,0,20110118,092619,5445,123
OTP,0,20110118,092619,5445,36
OTP,0,20110118,092619,5445,14
OTP,0,20110118,092620,5441,22
OTP,0,20110118,092620,5440,178
OTP,0,20110118,092621,5445,10
OTP,0,20110118,092621,5450,2990
OTP,0,20110118,092623,5449,25
OTP,0,20110118,092623,5450,975
MOL,0,20110118,092625,22190,45
BUX1112,0,20110118,092630,23220,2
OTP,0,20110118,092637,5450,1000
BUX1112,0,20110118,092646,23220,2
OTP,0,20110118,092651,5449,50
CSEPEL,0,20110118,092654,382,100
OTP,0,20110118,092657,5449,50
