<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
EGIS,0,20110120,090031,21000,5
EGIS,0,20110120,090031,21000,5
EGIS,0,20110120,090031,21000,30
EGIS,0,20110120,090031,21000,60
EGIS,0,20110120,090031,21000,143
FHB,0,20110120,090031,969,62
FHB,0,20110120,090031,969,110
MOL,0,20110120,090031,22455,1
MOL,0,20110120,090031,22455,4
MOL,0,20110120,090031,22455,100
MOL,0,20110120,090031,22455,100
MOL,0,20110120,090031,22455,30
MOL,0,20110120,090031,22455,15
MOL,0,20110120,090031,22455,3
MOL,0,20110120,090031,22455,32
MOL,0,20110120,090031,22455,68
MOL,0,20110120,090031,22455,12
MOL,0,20110120,090031,22455,88
MOL,0,20110120,090031,22455,12
MOL,0,20110120,090031,22455,138
MOL,0,20110120,090031,22455,150
MOL,0,20110120,090031,22455,182
MOL,0,20110120,090031,22455,18
MOL,0,20110120,090031,22455,82
MOL,0,20110120,090031,22455,17
MOL,0,20110120,090031,22455,1
MOL,0,20110120,090031,22455,65
MOL,0,20110120,090031,22455,4
MOL,0,20110120,090031,22455,25
MTELEKOM,0,20110120,090031,547,500
MTELEKOM,0,20110120,090031,547,2000
MTELEKOM,0,20110120,090031,547,2300
MTELEKOM,0,20110120,090031,547,1500
MTELEKOM,0,20110120,090031,547,200
MTELEKOM,0,20110120,090031,547,1800
MTELEKOM,0,20110120,090031,547,200
MTELEKOM,0,20110120,090031,547,22
MTELEKOM,0,20110120,090031,547,1778
MTELEKOM,0,20110120,090031,547,222
MTELEKOM,0,20110120,090031,547,182
MTELEKOM,0,20110120,090031,547,596
OTP,0,20110120,090031,5570,32
OTP,0,20110120,090031,5570,7
OTP,0,20110120,090031,5570,22
OTP,0,20110120,090031,5570,60
OTP,0,20110120,090031,5570,200
OTP,0,20110120,090031,5570,52
OTP,0,20110120,090031,5570,27
OTP,0,20110120,090031,5570,73
OTP,0,20110120,090031,5570,48
OTP,0,20110120,090031,5570,50
OTP,0,20110120,090031,5570,129
OTP,0,20110120,090031,5570,15
OTP,0,20110120,090031,5570,15
OTP,0,20110120,090031,5570,18
OTP,0,20110120,090031,5570,21
OTP,0,20110120,090031,5570,19
OTP,0,20110120,090031,5570,286
OTP,0,20110120,090031,5570,519
OTP,0,20110120,090031,5570,400
OTP,0,20110120,090031,5570,350
OTP,0,20110120,090031,5570,445
OTP,0,20110120,090031,5570,555
OTP,0,20110120,090031,5570,1000
OTP,0,20110120,090031,5570,25
OTP,0,20110120,090031,5570,550
OTP,0,20110120,090031,5570,870
OTP,0,20110120,090031,5570,130
OTP,0,20110120,090031,5570,30
OTP,0,20110120,090031,5570,150
OTP,0,20110120,090031,5570,100
OTP,0,20110120,090031,5570,38
OTP,0,20110120,090031,5570,116
OTP,0,20110120,090031,5570,1436
OTP,0,20110120,090031,5570,564
OTP,0,20110120,090031,5570,90
OTP,0,20110120,090031,5570,400
OTP,0,20110120,090031,5570,4446
OTP,0,20110120,090031,5570,15
OTP,0,20110120,090031,5570,5
OTP,0,20110120,090031,5570,200
OTP,0,20110120,090031,5570,18
OTP,0,20110120,090031,5570,11
OTP,0,20110120,090031,5570,600
OTP,0,20110120,090031,5570,4000
OTP,0,20110120,090031,5570,20
OTP,0,20110120,090031,5570,200
OTP,0,20110120,090031,5570,150
OTP,0,20110120,090031,5570,180
OTP,0,20110120,090031,5570,20
OTP,0,20110120,090031,5570,40
OTP,0,20110120,090031,5570,70
OTP,0,20110120,090031,5570,25
OTP,0,20110120,090031,5570,50
OTP,0,20110120,090031,5570,65
OTP,0,20110120,090031,5570,200
OTP,0,20110120,090031,5570,50
OTP,0,20110120,090031,5570,25
OTP,0,20110120,090031,5570,19
OTP,0,20110120,090031,5570,40
OTP,0,20110120,090031,5570,1000
OTP,0,20110120,090031,5570,50
OTP,0,20110120,090031,5570,20
OTP,0,20110120,090031,5570,100
OTP,0,20110120,090031,5570,3000
OTP,0,20110120,090031,5570,2000
OTP,0,20110120,090031,5570,730
OTP,0,20110120,090031,5570,34
PANNERGY,0,20110120,090031,912,132
PANNERGY,0,20110120,090031,912,400
PANNERGY,0,20110120,090031,912,168
PHYLAXIA,0,20110120,090031,44,20
PHYLAXIA,0,20110120,090031,44,1245
PHYLAXIA,0,20110120,090031,44,3985
RABA,0,20110120,090031,840,150
RABA,0,20110120,090031,840,87
RABA,0,20110120,090031,840,120
RABA,0,20110120,090031,840,350
RABA,0,20110120,090031,840,50
RABA,0,20110120,090031,840,100
RABA,0,20110120,090031,840,137
RABA,0,20110120,090031,840,80
RABA,0,20110120,090031,840,76
RFV,0,20110120,090031,8520,10
RICHTER,0,20110120,090031,42790,2
RICHTER,0,20110120,090031,42790,1
RICHTER,0,20110120,090031,42790,10
RICHTER,0,20110120,090031,42790,2
RICHTER,0,20110120,090031,42790,2
RICHTER,0,20110120,090031,42790,5
RICHTER,0,20110120,090031,42790,1
RICHTER,0,20110120,090031,42790,5
BUX1112,0,20110120,090036,23471,5
BUX1112,0,20110120,090036,23471,1
BUX1112,0,20110120,090036,23471,4
BUX1112,0,20110120,090036,23471,10
BUX1112,0,20110120,090036,23471,6
BUX1112,0,20110120,090036,23471,4
BUX1112,0,20110120,090036,23471,1
BUX1112,0,20110120,090036,23471,2
BUX1112,0,20110120,090036,23471,1
BUX1112,0,20110120,090036,23471,1
BUX1112,0,20110120,090036,23471,1
BUX1112,0,20110120,090036,23471,4
BUX1112,0,20110120,090036,23471,1
BUX1112,0,20110120,090036,23471,4
BUX1112,0,20110120,090036,23471,2
BUX1112,0,20110120,090036,23471,1
BUX1112,0,20110120,090036,23471,3
BUX1112,0,20110120,090036,23471,10
BUX1112,0,20110120,090036,23471,30
BUX1112,0,20110120,090036,23471,7
BUX1112,0,20110120,090036,23471,1
BUX1112,0,20110120,090036,23471,2
BUX1112,0,20110120,090036,23471,2
BUX1112,0,20110120,090036,23471,5
BUX1112,0,20110120,090036,23471,1
BUX1112,0,20110120,090036,23471,1
BUX1112,0,20110120,090036,23471,20
BUX1112,0,20110120,090036,23471,2
BUX1112,0,20110120,090036,23471,2
BUX1112,0,20110120,090036,23471,24
BUX1112,0,20110120,090036,23471,6
BUX1112,0,20110120,090036,23471,3
BUX1112,0,20110120,090036,23471,1
BUX1112,0,20110120,090036,23471,4
BUX1112,0,20110120,090036,23471,2
BUX1112,0,20110120,090036,23471,5
BUX1112,0,20110120,090200,23471,1
BUX1112,0,20110120,090200,23468,7
BUX1112,0,20110120,090200,23468,1
OTP,0,20110120,090200,5568,15
OTP,0,20110120,090200,5568,400
OTP,0,20110120,090200,5568,27
OTP,0,20110120,090200,5568,181
OTP,0,20110120,090200,5568,177
OTP,0,20110120,090200,5566,3
OTP,0,20110120,090200,5566,217
OTP,0,20110120,090200,5566,215
OTP,0,20110120,090200,5566,470
OTP,0,20110120,090200,5566,400
OTP,0,20110120,090200,5566,1695
OTP,0,20110120,090200,5565,800
OTP,0,20110120,090200,5565,3000
OTP,0,20110120,090200,5560,15
OTP,0,20110120,090200,5560,100
OTP,0,20110120,090200,5560,200
OTP,0,20110120,090200,5560,1000
OTP,0,20110120,090200,5555,108
OTP,0,20110120,090200,5555,163
OTP,0,20110120,090200,5555,100
OTP,0,20110120,090200,5555,50
OTP,0,20110120,090200,5555,21
OTP,0,20110120,090200,5553,15
OTP,0,20110120,090200,5553,50
OTP,0,20110120,090200,5553,100
OTP,0,20110120,090200,5553,835
OTP,0,20110120,090200,5551,50
OTP,0,20110120,090200,5551,25
OTP,0,20110120,090200,5551,50
OTP,0,20110120,090200,5551,2000
OTP,0,20110120,090200,5551,60
OTP,0,20110120,090200,5551,100
OTP,0,20110120,090200,5551,50
OTP,0,20110120,090200,5551,50
OTP,0,20110120,090200,5551,380
PANNERGY,0,20110120,090200,912,32
PANNERGY,0,20110120,090200,911,68
RABA,0,20110120,090200,840,18
OTP,0,20110120,090200,5555,48
OTP,0,20110120,090200,5565,25
OTP,0,20110120,090200,5565,400
OTP,0,20110120,090200,5565,800
OTP,0,20110120,090200,5565,1200
OTP,0,20110120,090200,5565,1527
OTP,0,20110120,090200,5565,73
OTP,0,20110120,090200,5570,2427
MOL,0,20110120,090200,22500,5
MOL,0,20110120,090200,22500,48
MOL,0,20110120,090200,22500,25
MOL,0,20110120,090200,22500,150
MOL,0,20110120,090200,22500,20
MOL,0,20110120,090200,22500,4
MTELEKOM,0,20110120,090200,547,861
OTP,0,20110120,090201,5560,1000
OTP,0,20110120,090201,5560,109
MOL,0,20110120,090201,22570,3
OTP,0,20110120,090201,5551,2835
MTELEKOM,0,20110120,090201,547,2179
MTELEKOM,0,20110120,090202,547,1251
OTP,0,20110120,090202,5555,60
OTP,0,20110120,090202,5560,32
OTP,0,20110120,090203,5551,17
OTP,0,20110120,090204,5560,859
OTP,0,20110120,090204,5565,141
OTP,0,20110120,090205,5565,359
OTP,0,20110120,090205,5570,190
