<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
BUX1112,0,20110103,125231,22235,15
MTELEKOM,0,20110103,125240,535,61
MTELEKOM,0,20110103,125240,535,868
MTELEKOM,0,20110103,125241,535,418
RICHTER,0,20110103,125241,42200,10
MTELEKOM,0,20110103,125243,535,1069
MTELEKOM,0,20110103,125303,535,84
MTELEKOM,0,20110103,125303,535,1000
GSPARK,0,20110103,125308,785,100
BUX1112,0,20110103,125317,22230,1
OTP,0,20110103,125319,5159,85
MTELEKOM,0,20110103,125322,535,500
MTELEKOM,0,20110103,125325,535,416
GSPARK,0,20110103,125328,785,24
BUX1112,0,20110103,125337,22220,1
RICHTER,0,20110103,125340,42200,8
RICHTER,0,20110103,125340,42200,1
RICHTER,0,20110103,125346,42250,4
MTELEKOM,0,20110103,125354,535,84
MTELEKOM,0,20110103,125354,535,982
OTP,0,20110103,125359,5158,276
EGIS,0,20110103,125410,20055,15
SYNERGON,0,20110103,125439,482,85
MOL,0,20110103,125444,21165,65
ORC,0,20110103,125452,1980,20
RICHTER,0,20110103,125501,42170,7
SYNERGON,0,20110103,125505,482,15
SYNERGON,0,20110103,125505,481,205
MTELEKOM,0,20110103,125507,534,31
MOL,0,20110103,125507,21140,15
RICHTER,0,20110103,125517,42200,7
PHYLAXIA,0,20110103,125535,46,1000
BUX1112,0,20110103,125539,22229,1
BUX1112,0,20110103,125539,22230,19
OTP,0,20110103,125556,5148,50
MTELEKOM,0,20110103,125605,534,100
MOL,0,20110103,125608,21140,20
OTP,0,20110103,125610,5145,55
MTELEKOM,0,20110103,125615,535,18
MTELEKOM,0,20110103,125615,535,452
MTELEKOM,0,20110103,125618,535,748
MTELEKOM,0,20110103,125618,535,3452
MTELEKOM,0,20110103,125636,535,1697
MTELEKOM,0,20110103,125636,535,303
OTP,0,20110103,125638,5149,100
PHYLAXIA,0,20110103,125646,46,6262
PHYLAXIA,0,20110103,125646,46,538
OTP,0,20110103,125647,5150,135
MTELEKOM,0,20110103,125652,535,1697
MTELEKOM,0,20110103,125652,535,254
MTELEKOM,0,20110103,125654,535,46
OTP,0,20110103,125654,5149,30
OTP,0,20110103,125703,5150,8
FOTEX,0,20110103,125747,386,4
FOTEX,0,20110103,125747,386,996
OTP,0,20110103,125749,5150,8
PHYLAXIA,0,20110103,125754,46,662
PHYLAXIA,0,20110103,125754,46,1096
PHYLAXIA,0,20110103,125754,46,442
MOL,0,20110103,125756,21140,15
KEG,0,20110103,125810,139,430
KEG,0,20110103,125810,138,9561
KEG,0,20110103,125810,138,70
KEG,0,20110103,125810,138,4939
FOTEX,0,20110103,125811,385,4
RICHTER,0,20110103,125826,42200,3
RICHTER,0,20110103,125826,42175,8
RICHTER,0,20110103,125840,42225,7
RICHTER,0,20110103,125846,42250,4
RICHTER,0,20110103,125846,42250,1
OTP,0,20110103,125852,5149,64
OTP,0,20110103,125852,5145,1
MTELEKOM,0,20110103,125854,536,1066
OTP,0,20110103,125859,5150,276
BUX1112,0,20110103,125915,22220,2
RICHTER,0,20110103,125932,42250,21
KEG,0,20110103,125948,140,1
MOL,0,20110103,125949,21165,37
MOL,0,20110103,125949,21165,29
BUX1112,0,20110103,125956,22219.5,1
BUX1112,0,20110103,125956,22219,1
OTP,0,20110103,125957,5149,3000
RICHTER,0,20110103,130001,42175,6
OTP,0,20110103,130002,5145,135
MTELEKOM,0,20110103,130007,534,30
MOL,0,20110103,130007,21140,15
MTELEKOM,0,20110103,130014,535,2228
MTELEKOM,0,20110103,130015,535,772
BUX1112,0,20110103,130020,22215,1
BUX1112,0,20110103,130020,22206,1
BUX1112,0,20110103,130020,22204,18
BUX1112,0,20110103,130020,22204,7
BUX1112,0,20110103,130020,22203,3
MTELEKOM,0,20110103,130023,536,55
ANY,0,20110103,130026,725,300
MOL,0,20110103,130027,21140,20
BUX1112,0,20110103,130032,22205,8
PANNERGY,0,20110103,130101,907,20
BUX1112,0,20110103,130109,22210,21
MTELEKOM,0,20110103,130112,535,1000
MTELEKOM,0,20110103,130122,535,895
MTELEKOM,0,20110103,130122,534,605
OTP,0,20110103,130129,5145,1394
OTP,0,20110103,130129,5145,100
OTP,0,20110103,130129,5145,120
OTP,0,20110103,130129,5145,97
OTP,0,20110103,130129,5145,289
MTELEKOM,0,20110103,130132,535,500
MTELEKOM,0,20110103,130134,536,358
MTELEKOM,0,20110103,130134,536,142
BUX1112,0,20110103,130137,22210,1
PANNERGY,0,20110103,130155,907,65
PANNERGY,0,20110103,130155,907,35
MTELEKOM,0,20110103,130204,535,200
OTP,0,20110103,130212,5149,35
OTP,0,20110103,130212,5150,175
OTP,0,20110103,130217,5150,158
OTP,0,20110103,130217,5150,42
MTELEKOM,0,20110103,130300,535,5000
MTELEKOM,0,20110103,130300,535,1000
MTELEKOM,0,20110103,130300,536,1358
MTELEKOM,0,20110103,130300,536,2000
MTELEKOM,0,20110103,130300,536,2442
MTELEKOM,0,20110103,130315,535,50
OTP,0,20110103,130323,5150,435
OTP,0,20110103,130323,5150,37
OTP,0,20110103,130323,5150,20
OTP,0,20110103,130323,5150,508
MTELEKOM,0,20110103,130332,535,2000
OTP,0,20110103,130332,5150,100
RICHTER,0,20110103,130344,42190,13
MTELEKOM,0,20110103,130354,535,1066
OTP,0,20110103,130400,5155,200
OTP,0,20110103,130406,5156,76
MTELEKOM,0,20110103,130414,535,420
OTP,0,20110103,130418,5156,10
PANNERGY,0,20110103,130421,907,35
PANNERGY,0,20110103,130421,906,65
OTP,0,20110103,130425,5156,20
PHYLAXIA,0,20110103,130433,46,1858
PHYLAXIA,0,20110103,130433,46,142
MOL,0,20110103,130449,21150,65
RICHTER,0,20110103,130456,42185,5
RICHTER,0,20110103,130456,42180,9
RICHTER,0,20110103,130501,42180,7
MOL,0,20110103,130506,21140,15
MOL,0,20110103,130506,21140,1
MTELEKOM,0,20110103,130507,534,31
MOL,0,20110103,130508,21140,100
MOL,0,20110103,130513,21125,15
MTELEKOM,0,20110103,130514,535,600
OTP,0,20110103,130516,5155,200
OTP,0,20110103,130525,5145,1000
MTELEKOM,0,20110103,130535,534,193
MTELEKOM,0,20110103,130535,534,227
BUX1112,0,20110103,130546,22210,3
