<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
CSEPEL,0,20110125,090017,381,29
CSEPEL,0,20110125,090017,381,1
EMASZ,0,20110125,090017,21500,2
HUMET,0,20110125,090017,9,80
MOL,0,20110125,090017,22450,5
MOL,0,20110125,090017,22450,23
MOL,0,20110125,090017,22450,230
MOL,0,20110125,090017,22450,47
MOL,0,20110125,090017,22450,53
MOL,0,20110125,090017,22450,5
MOL,0,20110125,090017,22450,31
MOL,0,20110125,090017,22450,10
MOL,0,20110125,090017,22450,30
MOL,0,20110125,090017,22450,167
MOL,0,20110125,090017,22450,15
MOL,0,20110125,090017,22450,100
MOL,0,20110125,090017,22450,18
MOL,0,20110125,090017,22450,6
MOL,0,20110125,090017,22450,18
MOL,0,20110125,090017,22450,100
MOL,0,20110125,090017,22450,26
MOL,0,20110125,090017,22450,200
MTELEKOM,0,20110125,090017,565,200
MTELEKOM,0,20110125,090017,565,179
MTELEKOM,0,20110125,090017,565,1621
MTELEKOM,0,20110125,090017,565,379
MTELEKOM,0,20110125,090017,565,716
MTELEKOM,0,20110125,090017,565,199
MTELEKOM,0,20110125,090017,565,624
MTELEKOM,0,20110125,090017,565,1376
MTELEKOM,0,20110125,090017,565,2000
MTELEKOM,0,20110125,090017,565,1000
MTELEKOM,0,20110125,090017,565,600
MTELEKOM,0,20110125,090017,565,150
MTELEKOM,0,20110125,090017,565,200
MTELEKOM,0,20110125,090017,565,1000
MTELEKOM,0,20110125,090017,565,675
MTELEKOM,0,20110125,090017,565,100
MTELEKOM,0,20110125,090017,565,100
MTELEKOM,0,20110125,090017,565,110
MTELEKOM,0,20110125,090017,565,300
MTELEKOM,0,20110125,090017,565,1000
MTELEKOM,0,20110125,090017,565,900
MTELEKOM,0,20110125,090017,565,695
MTELEKOM,0,20110125,090017,565,100
MTELEKOM,0,20110125,090017,565,2000
MTELEKOM,0,20110125,090017,565,100
MTELEKOM,0,20110125,090017,565,2000
MTELEKOM,0,20110125,090017,565,1000
MTELEKOM,0,20110125,090017,565,178
MTELEKOM,0,20110125,090017,565,4000
MTELEKOM,0,20110125,090017,565,200
MTELEKOM,0,20110125,090017,565,400
MTELEKOM,0,20110125,090017,565,960
MTELEKOM,0,20110125,090017,565,200
MTELEKOM,0,20110125,090017,565,1200
MTELEKOM,0,20110125,090017,565,900
MTELEKOM,0,20110125,090017,565,200
MTELEKOM,0,20110125,090017,565,1356
MTELEKOM,0,20110125,090017,565,100
OTP,0,20110125,090017,5810,1000
OTP,0,20110125,090017,5810,250
OTP,0,20110125,090017,5810,261
OTP,0,20110125,090017,5810,739
OTP,0,20110125,090017,5810,200
OTP,0,20110125,090017,5810,1561
OTP,0,20110125,090017,5810,439
OTP,0,20110125,090017,5810,110
OTP,0,20110125,090017,5810,28
OTP,0,20110125,090017,5810,70
OTP,0,20110125,090017,5810,90
OTP,0,20110125,090017,5810,25
OTP,0,20110125,090017,5810,269
OTP,0,20110125,090017,5810,30
OTP,0,20110125,090017,5810,1000
OTP,0,20110125,090017,5810,439
OTP,0,20110125,090017,5810,682
OTP,0,20110125,090017,5810,10
OTP,0,20110125,090017,5810,49
OTP,0,20110125,090017,5810,500
OTP,0,20110125,090017,5810,20
OTP,0,20110125,090017,5810,17
OTP,0,20110125,090017,5810,200
OTP,0,20110125,090017,5810,20
OTP,0,20110125,090017,5810,98
OTP,0,20110125,090017,5810,2
OTP,0,20110125,090017,5810,105
OTP,0,20110125,090017,5810,30
OTP,0,20110125,090017,5810,7
OTP,0,20110125,090017,5810,163
OTP,0,20110125,090017,5810,359
OTP,0,20110125,090017,5810,40
OTP,0,20110125,090017,5810,198
OTP,0,20110125,090017,5810,24
OTP,0,20110125,090017,5810,277
OTP,0,20110125,090017,5810,3
OTP,0,20110125,090017,5810,20
OTP,0,20110125,090017,5810,295
OTP,0,20110125,090017,5810,100
OTP,0,20110125,090017,5810,153
OTP,0,20110125,090017,5810,55
OTP,0,20110125,090017,5810,150
OTP,0,20110125,090017,5810,400
OTP,0,20110125,090017,5810,600
OTP,0,20110125,090017,5810,400
OTP,0,20110125,090017,5810,23
OTP,0,20110125,090017,5810,32
OTP,0,20110125,090017,5810,9
OTP,0,20110125,090017,5810,100
OTP,0,20110125,090017,5810,500
OTP,0,20110125,090017,5810,2000
OTP,0,20110125,090017,5810,400
OTP,0,20110125,090017,5810,436
OTP,0,20110125,090017,5810,1564
OTP,0,20110125,090017,5810,50
OTP,0,20110125,090017,5810,100
OTP,0,20110125,090017,5810,200
OTP,0,20110125,090017,5810,1000
OTP,0,20110125,090017,5810,375
OTP,0,20110125,090017,5810,211
OTP,0,20110125,090017,5810,2789
OTP,0,20110125,090017,5810,36
OTP,0,20110125,090017,5810,20
OTP,0,20110125,090017,5810,500
OTP,0,20110125,090017,5810,1025
OTP,0,20110125,090017,5810,60
OTP,0,20110125,090017,5810,350
OTP,0,20110125,090017,5810,100
OTP,0,20110125,090017,5810,122
OTP,0,20110125,090017,5810,46
OTP,0,20110125,090017,5810,300
OTP,0,20110125,090017,5810,50
OTP,0,20110125,090017,5810,100
OTP,0,20110125,090017,5810,102
OTP,0,20110125,090017,5810,898
OTP,0,20110125,090017,5810,102
OTP,0,20110125,090017,5810,898
OTP,0,20110125,090017,5810,5
OTP,0,20110125,090017,5810,14
OTP,0,20110125,090017,5810,100
