<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
BUX1112,0,20110114,090017,23060,1
BUX1112,0,20110114,090017,23060,5
BUX1112,0,20110114,090017,23060,1
BUX1112,0,20110114,090017,23060,2
BUX1112,0,20110114,090017,23060,8
BUX1112,0,20110114,090017,23060,1
BUX1112,0,20110114,090017,23060,7
BUX1112,0,20110114,090017,23060,2
BUX1112,0,20110114,090017,23060,7
BUX1112,0,20110114,090017,23060,1
AAA,0,20110114,090021,250,100
AAA,0,20110114,090021,250,50
DANUBIUS,0,20110114,090021,4200,4
DANUBIUS,0,20110114,090021,4200,14
DANUBIUS,0,20110114,090021,4200,1
ECONET,0,20110114,090021,90,800
HUMET,0,20110114,090021,9,145
MOL,0,20110114,090021,22000,5
MOL,0,20110114,090021,22000,6
MOL,0,20110114,090021,22000,4
MOL,0,20110114,090021,22000,25
MOL,0,20110114,090021,22000,33
MOL,0,20110114,090021,22000,10
MOL,0,20110114,090021,22000,50
MOL,0,20110114,090021,22000,7
MOL,0,20110114,090021,22000,10
MOL,0,20110114,090021,22000,161
MTELEKOM,0,20110114,090021,547,50
MTELEKOM,0,20110114,090021,547,280
MTELEKOM,0,20110114,090021,547,400
MTELEKOM,0,20110114,090021,547,270
MTELEKOM,0,20110114,090021,547,2
MTELEKOM,0,20110114,090021,547,17
OTP,0,20110114,090021,5390,4
OTP,0,20110114,090021,5390,100
OTP,0,20110114,090021,5390,38
OTP,0,20110114,090021,5390,298
OTP,0,20110114,090021,5390,87
OTP,0,20110114,090021,5390,91
OTP,0,20110114,090021,5390,239
OTP,0,20110114,090021,5390,80
OTP,0,20110114,090021,5390,81
OTP,0,20110114,090021,5390,100
OTP,0,20110114,090021,5390,163
OTP,0,20110114,090021,5390,100
OTP,0,20110114,090021,5390,20
OTP,0,20110114,090021,5390,30
OTP,0,20110114,090021,5390,50
OTP,0,20110114,090021,5390,125
OTP,0,20110114,090021,5390,12
OTP,0,20110114,090021,5390,40
OTP,0,20110114,090021,5390,50
PANNERGY,0,20110114,090021,916,100
PHYLAXIA,0,20110114,090021,44,1500
PHYLAXIA,0,20110114,090021,44,3000
PHYLAXIA,0,20110114,090021,44,550
PHYLAXIA,0,20110114,090021,44,1500
PHYLAXIA,0,20110114,090021,44,3450
PHYLAXIA,0,20110114,090021,44,1100
PHYLAXIA,0,20110114,090021,44,1000
PHYLAXIA,0,20110114,090021,44,3000
PHYLAXIA,0,20110114,090021,44,20
RABA,0,20110114,090021,834,100
RICHTER,0,20110114,090021,42810,4
SYNERGON,0,20110114,090021,490,11
SYNERGON,0,20110114,090021,490,39
SYNERGON,0,20110114,090021,490,50
SYNERGON,0,20110114,090021,490,100
OTP,0,20110114,090202,5390,25
PHYLAXIA,0,20110114,090214,44,837
PHYLAXIA,0,20110114,090214,44,1163
OTP,0,20110114,090215,5380,150
PANNUNION,0,20110114,090219,148,1500
MOL,0,20110114,090222,22000,39
OTP,0,20110114,090224,5388,48
OTP,0,20110114,090224,5390,2
BUX1112,0,20110114,090226,23060,4
BUX1112,0,20110114,090226,23053,1
BUX1112,0,20110114,090226,23052.5,2
BUX1112,0,20110114,090226,23052,2
BUX1112,0,20110114,090226,23052,5
BUX1112,0,20110114,090226,23050,2
BUX1112,0,20110114,090226,23040,2
BUX1112,0,20110114,090226,23033,7
BUX1112,0,20110114,090226,23030,2
BUX1112,0,20110114,090226,23030,2
BUX1112,0,20110114,090226,23025,2
BUX1112,0,20110114,090226,23023,7
BUX1112,0,20110114,090226,23015,7
BUX1112,0,20110114,090226,23015,1
ANY,0,20110114,090227,760,100
OTP,0,20110114,090228,5390,400
OTP,0,20110114,090229,5380,30
BUX1112,0,20110114,090229,23030,1
BUX1112,0,20110114,090230,23030,9
OTP,0,20110114,090233,5390,1155
OTP,0,20110114,090233,5390,50
OTP,0,20110114,090233,5390,200
GENESIS,0,20110114,090233,210,1500
PANNUNION,0,20110114,090239,148,500
OTP,0,20110114,090243,5390,20
GENESIS,0,20110114,090243,210,350
GENESIS,0,20110114,090244,210,205
OTP,0,20110114,090244,5390,10
MOL,0,20110114,090245,22000,100
MTELEKOM,0,20110114,090247,547,4952
MTELEKOM,0,20110114,090247,546,11
MTELEKOM,0,20110114,090247,545,37
OTP,0,20110114,090248,5390,200
