<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
BUX1112,0,20110119,090016,23610,1
BUX1112,0,20110119,090016,23610,1
BUX1112,0,20110119,090016,23610,1
BUX1112,0,20110119,090016,23610,2
BUX1112,0,20110119,090016,23610,5
BUX1112,0,20110119,090016,23610,1
BUX1112,0,20110119,090016,23610,14
BUX1112,0,20110119,090016,23610,86
BUX1112,0,20110119,090016,23610,1
BUX1112,0,20110119,090016,23610,1
BUX1112,0,20110119,090016,23610,17
BUX1112,0,20110119,090016,23610,3
BUX1112,0,20110119,090016,23610,1
BUX1112,0,20110119,090016,23610,1
BOOK,0,20110119,090048,475,20
ECONET,0,20110119,090048,90,500
ECONET,0,20110119,090048,90,500
ECONET,0,20110119,090048,90,1612
ECONET,0,20110119,090048,90,3188
EGIS,0,20110119,090048,21255,5
FHB,0,20110119,090048,980,50
FHB,0,20110119,090048,980,148
HUMET,0,20110119,090048,9,1300
KEG,0,20110119,090048,134,3000
KEG,0,20110119,090048,134,400
KEG,0,20110119,090048,134,800
KEG,0,20110119,090048,134,1700
KEG,0,20110119,090048,134,50
MOL,0,20110119,090048,22300,15
MOL,0,20110119,090048,22300,10
MOL,0,20110119,090048,22300,31
MOL,0,20110119,090048,22300,5
MOL,0,20110119,090048,22300,44
MOL,0,20110119,090048,22300,56
MOL,0,20110119,090048,22300,100
MOL,0,20110119,090048,22300,44
MOL,0,20110119,090048,22300,15
MOL,0,20110119,090048,22300,1
MOL,0,20110119,090048,22300,9
MTELEKOM,0,20110119,090048,554,100
MTELEKOM,0,20110119,090048,554,218
MTELEKOM,0,20110119,090048,554,1782
MTELEKOM,0,20110119,090048,554,18
MTELEKOM,0,20110119,090048,554,81
MTELEKOM,0,20110119,090048,554,100
MTELEKOM,0,20110119,090048,554,19
MTELEKOM,0,20110119,090048,554,90
MTELEKOM,0,20110119,090048,554,130
MTELEKOM,0,20110119,090048,554,761
MTELEKOM,0,20110119,090048,554,378
MTELEKOM,0,20110119,090048,554,110
MTELEKOM,0,20110119,090048,554,400
MTELEKOM,0,20110119,090048,554,3000
MTELEKOM,0,20110119,090048,554,290
MTELEKOM,0,20110119,090048,554,692
MTELEKOM,0,20110119,090048,554,100
MTELEKOM,0,20110119,090048,554,2000
MTELEKOM,0,20110119,090048,554,100
MTELEKOM,0,20110119,090048,554,1169
MTELEKOM,0,20110119,090048,554,405
MTELEKOM,0,20110119,090048,554,1800
MTELEKOM,0,20110119,090048,554,100
MTELEKOM,0,20110119,090048,554,558
OTP,0,20110119,090048,5650,200
OTP,0,20110119,090048,5650,630
OTP,0,20110119,090048,5650,75
OTP,0,20110119,090048,5650,95
OTP,0,20110119,090048,5650,55
OTP,0,20110119,090048,5650,216
OTP,0,20110119,090048,5650,120
OTP,0,20110119,090048,5650,50
OTP,0,20110119,090048,5650,36
OTP,0,20110119,090048,5650,23
OTP,0,20110119,090048,5650,445
OTP,0,20110119,090048,5650,32
OTP,0,20110119,090048,5650,18
OTP,0,20110119,090048,5650,400
OTP,0,20110119,090048,5650,10
OTP,0,20110119,090048,5650,72
OTP,0,20110119,090048,5650,70
OTP,0,20110119,090048,5650,50
OTP,0,20110119,090048,5650,15
OTP,0,20110119,090048,5650,15
OTP,0,20110119,090048,5650,20
OTP,0,20110119,090048,5650,25
OTP,0,20110119,090048,5650,395
OTP,0,20110119,090048,5650,50
OTP,0,20110119,090048,5650,36
OTP,0,20110119,090048,5650,4
OTP,0,20110119,090048,5650,248
OTP,0,20110119,090048,5650,13
OTP,0,20110119,090048,5650,70
OTP,0,20110119,090048,5650,94
OTP,0,20110119,090048,5650,23
OTP,0,20110119,090048,5650,57
OTP,0,20110119,090048,5650,10
OTP,0,20110119,090048,5650,8
OTP,0,20110119,090048,5650,67
OTP,0,20110119,090048,5650,94
OTP,0,20110119,090048,5650,20
OTP,0,20110119,090048,5650,170
OTP,0,20110119,090048,5650,149
OTP,0,20110119,090048,5650,280
OTP,0,20110119,090048,5650,100
OTP,0,20110119,090048,5650,471
OTP,0,20110119,090048,5650,200
OTP,0,20110119,090048,5650,40
OTP,0,20110119,090048,5650,89
